postUrl,imgUrl,type,postContent,likeCount,commentCount,repostCount,postDate,action,profileUrl,timestamp,viewCount,postTimestamp,sharedPostUrl,videoUrl
https://www.linkedin.com/feed/update/urn:li:activity:7157726618398937088,https://media.licdn.com/dms/image/D4E05AQGD4GskLCGq3g/feedshare-thumbnail_720_1280/0/1706295968226?e=1723172400&v=beta&t=1aO6mikivvYjiLwZBgcMU_vA46YJ5vVZOVTl5PWyW0I,Video (LinkedIn Source),"Is animal freedom the next step in our progress as a society? 🐖


From the abolition of slavery to the universal suffrage movement to LGBT+ rights, history is punctuated by moments when we've chosen the path of greater fairness and justice. 🏳‍🌈✊ Can framing animal freedom as the next logical step in our social progress be the answer? According to our latest research, the answer is yes. ✅

This #NationalStorytellingWeek, we're diving into the persuasive narrative of social progress. The Animal Freedom movement, whether aware of it or not, already taps into this narrative in their campaigns. 🎥 Check out this video from The Vegan Society, a brilliant example of the social progress narrative according to our Narrative Lead, Beth Thomas.

❝𝘕𝘰𝘵 𝘰𝘯𝘭𝘺 𝘥𝘰𝘦𝘴 𝘪𝘵 𝘤𝘰𝘮𝘱𝘢𝘳𝘦 𝘵𝘩𝘦 𝘴𝘵𝘳𝘶𝘨𝘨𝘭𝘦 𝘧𝘰𝘳 𝘢𝘯𝘪𝘮𝘢𝘭 𝘧𝘳𝘦𝘦𝘥𝘰𝘮 𝘵𝘰 𝘰𝘵𝘩𝘦𝘳 𝘩𝘪𝘴𝘵𝘰𝘳𝘪𝘤𝘢𝘭 𝘴𝘰𝘤𝘪𝘢𝘭 𝘫𝘶𝘴𝘵𝘪𝘤𝘦 𝘪𝘴𝘴𝘶𝘦𝘴 𝘪𝘯 𝘢 𝘸𝘢𝘺 𝘸𝘦 𝘳𝘢𝘳𝘦𝘭𝘺 𝘴𝘦𝘦, 𝘪𝘵 𝘶𝘴𝘦𝘴 𝘩𝘪𝘴𝘵𝘰𝘳𝘺 𝘵𝘰 𝘱𝘳𝘦𝘴𝘦𝘯𝘵 𝘢 𝘴𝘰𝘤𝘪𝘦𝘵𝘢𝘭 𝘵𝘳𝘢𝘫𝘦𝘤𝘵𝘰𝘳𝘺 𝘵𝘰𝘸𝘢𝘳𝘥𝘴 𝘨𝘳𝘦𝘢𝘵𝘦𝘳 𝘦𝘲𝘶𝘢𝘭𝘪𝘵𝘺 𝘪𝘯 𝘢 𝘸𝘢𝘺 𝘵𝘩𝘢𝘵 𝘪𝘯𝘤𝘭𝘶𝘥𝘦𝘴 𝘢𝘭𝘭 𝘰𝘧 𝘶𝘴. 𝘐𝘵 𝘪𝘯𝘴𝘱𝘪𝘳𝘦𝘴 𝘶𝘴 𝘢𝘭𝘭 𝘵𝘰 𝘵𝘢𝘬𝘦 𝘢𝘤𝘵𝘪𝘰𝘯 𝘣𝘦𝘤𝘢𝘶𝘴𝘦 𝘪𝘵 𝘱𝘰𝘳𝘵𝘳𝘢𝘺𝘴 𝘦𝘢𝘤𝘩 𝘰𝘧 𝘶𝘴 𝘢𝘴 𝘢𝘭𝘳𝘦𝘢𝘥𝘺 𝘪𝘯𝘷𝘰𝘭𝘷𝘦𝘥 𝘪𝘯 𝘵𝘩𝘦 𝘧𝘪𝘨𝘩𝘵 𝘢𝘯𝘥 𝘨𝘪𝘷𝘦𝘴 𝘶𝘴 𝘩𝘰𝘱𝘦 𝘵𝘩𝘢𝘵 𝘸𝘦 𝘤𝘢𝘯 𝘨𝘦𝘵 𝘦𝘷𝘦𝘯 𝘣𝘪𝘨𝘨𝘦𝘳 𝘸𝘪𝘯𝘴 𝘸𝘩𝘦𝘯 𝘸𝘦 𝘤𝘰𝘮𝘦 𝘵𝘰𝘨𝘦𝘵𝘩𝘦𝘳.❝

👇 Do you know of any other campaigns that use this narrative? Let us know in the comments! 

.
.
.

Video credit: https://lnkd.in/erWHRvqh

#animalrights #socialjustice #socialprogress #humanrights",21,3,2,6mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:27.797Z,,2024-01-29T13:30:09.956Z,,blob:https://www.linkedin.com/dac038cb-1cfe-4137-8e15-f7102c0f9894
https://www.linkedin.com/feed/update/urn:li:activity:7201927982536417281,https://media.licdn.com/dms/image/D5622AQFyCPXSfuVDOQ/feedshare-shrink_800/0/1717073435365?e=1725494400&v=beta&t=YG6CqGpArKORNw6om_yijgcReroS6PUgVnYUVoKmaEc,Image,"🔔 New Volunteer Opportunity! 🔔

We are looking for passionate part-time volunteers to support the work of our Narrative Team! 

Help us with: 
✍ Transcribing interviews and focus group discussions 
📚 Reading research & writing engaging literature reviews 
📈 Conducting media and movement analysis 
📝 Compiling texts for corpus linguistic analysis

Got the skills? Apply or inquire at recruit@animalthinktank.org.uk We’d love to hear from you! 
 
#volunteering #remotework #JoinOurTeam #research #narrative",24,5,3,2mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:27.798Z,,2024-05-30T12:50:36.388Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7203377987671486467,https://media.licdn.com/dms/image/D4E22AQFy1JTziWkdUA/feedshare-shrink_800/0/1717419142712?e=1725494400&v=beta&t=kLjeVnd_WBqPSfmjU9LL8rer6I62i9zX-fDe0jN7crg,Image,"Join us next month for a strategic discussion of the future of animal rights in the UK: 𝗪𝗵𝗲𝗿𝗲 𝗩𝗶𝘀𝗶𝗼𝗻 𝗠𝗲𝗲𝘁𝘀 𝗦𝘁𝗿𝗮𝘁𝗲𝗴𝘆: 𝗖𝗿𝗮𝗳𝘁𝗶𝗻𝗴 𝗼𝘂𝗿 𝟰𝟬-𝘆𝗲𝗮𝗿 𝗥𝗼𝗮𝗱𝗺𝗮𝗽 𝘁𝗼 𝗔𝗻𝗶𝗺𝗮𝗹 𝗙𝗿𝗲𝗲𝗱𝗼𝗺.

🗓 July 3rd, Wednesday 
⏰ 4:30-5:30 PM (BST)

Animal Think Tank has spent the past year consulting with UK animal freedom movement leaders, legal, economic and political experts, grassroots activists and the general public, to develop a movement strategy. This roadmap is designed to amplify our movement’s collective impact and achieve fundamental rights for fellow animals in the UK in the next 40 years. 

In this talk, our Direction Lead Laila Kassam will discuss ...
⭐ the ‘Good Strategy’ principles that have guided past movements and how we’ve applied them. 
⭐ the methodology we're using to develop our strategy. 
⭐ insights from our research and the potential strategic pathways that can help us build movement unity and momentum.

⏳ Space is limited, and our webinars fill up quickly. ⏳ 

Sign up and secure your #free ticket now: https://lnkd.in/eXbViWua
 
#vegan #veganuk #animalfreedom #veganforthem #animaladvocacyy #animalactivists",9,1,1,1mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:27.799Z,,2024-06-03T12:52:24.552Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7199759500839395329,https://media.licdn.com/dms/image/D4E22AQGPF7KlQ-q0Ng/feedshare-shrink_2048_1536/0/1716556428532?e=1725494400&v=beta&t=0XzlZmJN7RKtl-zTcdVgTWA_zWj8CESwE5fNGP8AdrM,Image,"For our narrative sneak peek today, we’re excited to share insights from our research on trust in different groups to prioritise the welfare of farmed animals in the UK. 🐄🐖

We asked our participants which groups they trusted ""a lot"" or ""a great deal,"" and the results were as follows:

𝐇𝐢𝐠𝐡𝐥𝐲 𝐭𝐫𝐮𝐬𝐭𝐞𝐝: Vets, animal welfare charities, and animal rights groups (over 50%). 🩺
𝐌𝐨𝐝𝐞𝐫𝐚𝐭𝐞𝐥𝐲 𝐭𝐫𝐮𝐬𝐭𝐞𝐝: Farmers (42%). 🚜
𝐋𝐨𝐰 𝐭𝐫𝐮𝐬𝐭: Corporations (13.5%), politicians (3.6%), the government (8.5%), and the government's enforcement of animal welfare laws (11.4%). 🏛️

These findings provide potential opportunities for our framing of the 'enemy’ in future messaging. Due to systemic shortcomings and a lack of accountability, the public is already inclined to distrust corporations, politicians, and the government when it comes to animal welfare. 

Let us know your thoughts in the comments! 👇

#animaladvocacy #animalrights #narrative #research #veganuk #vegan",9,0,2,2mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:27.801Z,,2024-05-24T13:13:50.063Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7199407229496643585,https://media.licdn.com/dms/image/D5622AQEsTa0h3e7asw/feedshare-shrink_800/0/1716472440278?e=1725494400&v=beta&t=UuTK80rJrhFyFcOhUwOJBVA3yxDyvrUIZxblBXrHPgA,Image,"Don't miss out on our narrative webinar happening 𝐧𝐞𝐱𝐭 𝐰𝐞𝐞𝐤, led by our Narrative Lead, Natalie Braine! 

📌 Why Having a Narrative Strategy Can Help Us Win Animal Freedom
🗓 May 29th, Wednesday
⏰ 4:30-5:30 PM (BST)

⌛ Space is filling up fast! Sign up and secure your #free ticket now: https://lnkd.in/g6kEEW3e

#vegan #AnimalRights #animalrightsactivist #animaladvocate #narrative 
#animalfreedom",10,2,4,2mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:31.056Z,,2024-05-23T13:54:02.030Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7202258702534344704,https://media.licdn.com/dms/image/D4E22AQH16_NAEp0wfg/feedshare-shrink_800/0/1717152285455?e=1725494400&v=beta&t=WgSdIFNlTxIrmlU2gOgNfDAfA8mJIOFGl2kMiJCd3EI,Image,"𝗡𝗲𝘄𝘀 𝗦𝘁𝗼𝗿𝘆 𝗼𝗳 𝘁𝗵𝗲 𝗠𝗼𝗻𝘁𝗵: 𝗪𝗼𝘂𝗻𝗱𝗲𝗱 𝗢𝗿𝗮𝗻𝗴𝘂𝘁𝗮𝗻 𝗛𝗲𝗮𝗹𝘀 𝗛𝗶𝗺𝘀𝗲𝗹𝗳 𝗨𝘀𝗶𝗻𝗴 𝗣𝗹𝗮𝗻𝘁𝘀! 🌿 

Raku, a male orangutan, made headlines when he was seen chewing a medicinal plant into a paste and applying it to a wound on his cheek, which then healed completely within a month. This marks the first time a free-living animal has been observed treating an injury with medicine.

Biologist Dr. Isabella Laumer commented, ""I think in the next few years we will discover even more behaviours and more abilities that are very human-like.”

This story reinforces the 𝗮𝗻𝗶𝗺𝗮𝗹 𝗮𝗯𝗶𝗹𝗶𝘁𝗶𝗲𝘀 narrative, highlighting the intelligence and inner lives of our animal cousins. Our own research has found that this narrative is incredibly persuasive because it helps people build empathy and understand that other animals are very similar to humans in many ways.

Read more about Raku's story here: 
https://lnkd.in/d-RwipYh 

𝘞𝘩𝘢𝘵 𝘩𝘦𝘭𝘱𝘧𝘶𝘭 𝘴𝘵𝘰𝘳𝘪𝘦𝘴 𝘢𝘣𝘰𝘶𝘵 𝘰𝘵𝘩𝘦𝘳 𝘢𝘯𝘪𝘮𝘢𝘭𝘴 𝘩𝘢𝘷𝘦 𝘺𝘰𝘶 𝘴𝘦𝘦𝘯 𝘪𝘯 𝘵𝘩𝘦 𝘯𝘦𝘸𝘴 𝘳𝘦𝘤𝘦𝘯𝘵𝘭𝘺? 𝘞𝘦'𝘥 𝘭𝘰𝘷𝘦 𝘵𝘰 𝘩𝘦𝘢𝘳 𝘧𝘳𝘰𝘮 𝘺𝘰𝘶! 𝘠𝘰𝘶 𝘤𝘢𝘯 𝘤𝘰𝘯𝘵𝘢𝘤𝘵 𝘶𝘴 𝘥𝘪𝘳𝘦𝘤𝘵𝘭𝘺 𝘩𝘦𝘳𝘦: 𝘯𝘢𝘳𝘳𝘢𝘵𝘪𝘷𝘦@𝘢𝘯𝘪𝘮𝘢𝘭𝘵𝘩𝘪𝘯𝘬𝘵𝘢𝘯𝘬.𝘰𝘳𝘨.𝘶𝘬",21,3,2,2mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:31.057Z,,2024-05-31T10:44:46.180Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7110887961231007744,https://media.licdn.com/dms/image/D4E05AQFr4fc3rrZWSQ/feedshare-thumbnail_720_1280/0/1695321076747?e=1723172400&v=beta&t=8h28qniOzPO_7_FVBEx7AF7CPX__hspqXlxY-FaOryE,Video (LinkedIn Source),"Thank you, VEGFESTUK LTD, for inviting us to Bristol Vegan Fayre this September! 💚

We truly enjoyed our time, visiting the stalls with delicious vegan food, catching up with the vegan businesses, organisations, and fellow animal rights advocates.

We are thankful and grateful for all the participants who were able to come and chat with us during our panel and our workshop. 🎙️ We talked about our mission and our work as Animal Think Tank and discussed the future of the Animal Freedom movement. Don't worry if you've missed it ― you can watch (or rewatch 😉) our brilliant discussion here: https://lnkd.in/eKnt6VZA

📩 If you haven't had a chance to chat with us yet, send us an email, and we'll be happy to discuss how Animal Think Tank can support your business and organisation: info@animalthinktank.org.uk

💝 If you already admire our work, you can easily support us here: https://lnkd.in/eRyJs_kg

#animalrights #veganism #veganuk #animalfreedommovement #animalthinktank",11,0,0,10mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:31.059Z,,2023-09-22T07:30:03.867Z,,blob:https://www.linkedin.com/baa597cc-b99c-429a-9bb8-1992f7bfc3e1
https://www.linkedin.com/feed/update/urn:li:activity:7148628100703031296,,Article,"The speakers from our last webinar, Cassie King, Zoe Rosenberg, and Mark Westcombe are ready to answer your questions! 🙌

Last month, we gathered with Direct Action Everywhere (DxE), whose investigators were recently arrested for rescuing someone neglected and suffering, to reveal the answers to these questions. Cassie King, Communications Lead at DxE, and 21-year-old UC Berkeley student and Founder of Happy Hen Animal Sanctuary, Zoe Rosenberg joined the conversation to summarise what happened and detail the stories of Qing 🐓, Wayne, and three other DxE animal rescuers who were arrested on felony warrants outside the courthouse, including Zoe herself. 🏛️

During the webinar, Mark Westcombe from Animal Think Tank discussed the importance of escalation and the backfire effect, providing historical examples, key learning points, and opportunities. 💡

This exclusive session is now freely accessible on our YouTube channel, and we invite you to 𝗮𝘀𝗸 𝗮𝗻𝘆 𝗾𝘂𝗲𝘀𝘁𝗶𝗼𝗻𝘀 𝗶𝗻 𝘁𝗵𝗲 𝗰𝗼𝗺𝗺𝗲𝗻𝘁 𝘀𝗲𝗰𝘁𝗶𝗼𝗻 if you missed the opportunity to do so during the event! 🙋 

#animalrights #animalrescue #animalfree #vegan 

https://lnkd.in/eQ_nshFr",8,0,1,6mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:31.060Z,,2024-01-04T10:55:54.295Z,https://youtu.be/0u8E6aNdbOM,
https://www.linkedin.com/feed/update/urn:li:activity:7168568032640897024,,Article,"We have just published the first blog of our new series: Crafting a Winning Story! 🚀

In this new blog series of Animal Think Tank, we’ll be analysing successful social movements and recent animal freedom campaigns from a #narrative perspective. Each blog post will delve into...

✍ the persuasive storytelling tactics,
🙌 pervasion of messages,
🖌️ content creation of a specific campaign,
🎯 actionable takeaways for animal freedom movement. 

This first blog post explores the narrative strategy of #FreedomtoMarry (FTM), which was a campaign to legalise marriage for same-sex couples in the US and has since become an international movement. 🏳️‍🌈

Freedom to Marry is a great example of a movement that successfully changed the narrative around same-sex marriage, and it has been one of the biggest sources of inspiration for Animal Think Tank in our narrative work. 💎

💡 Are you ready to ignite change and elevate the animal freedom movement one narrative at a time? Let's begin: https://lnkd.in/emqDWmJK

#animalrights #lgbtqia #animaladvocacy #intersectionality",12,1,3,5mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:31.062Z,,2024-02-28T11:30:04.535Z,https://animalthinktank.substack.com/p/crafting-a-winning-story-freedom-to-marry,
https://www.linkedin.com/feed/update/urn:li:activity:7196522316816674816,https://media.licdn.com/dms/image/D4E22AQH9R1Q5tW0z-g/feedshare-shrink_800/0/1715784624227?e=1725494400&v=beta&t=uITZOWi_MPmMpbK9NfYySAmpAXrfWV7LHb3SOH1uUkQ,Image,"Animal Think Tank has just released a new blog post in our 𝐂𝐫𝐚𝐟𝐭𝐢𝐧𝐠 𝐚 𝐖𝐢𝐧𝐧𝐢𝐧𝐠 𝐒𝐭𝐨𝐫𝐲 series! ✍

Last time we explored the narrative strategy of Freedom to Marry, and this time we are turning our focus to Together for Yes (TFY), who successfully campaigned to legalise abortion in Ireland. 

This blog post discusses TFY's ... 
✍ persuasive storytelling tactics
🙌 pervasion of messages
🖌️ content creation 
🎯 actionable takeaways for the animal freedom movement

TFY shows us the importance of investing time into researching and understanding the anxieties of our audience and reframing the issue as a collective, societal one.✊

Read it now: https://lnkd.in/eVXkHQKf",11,0,0,2mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:31.063Z,,2024-05-15T14:50:25.248Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7138112346803040256,,Article,"Did you miss our recent webinar last week? 💔


As we approach the end of 2023, the agenda for animal rights is quite intense with #COP28, #WayneHsiung, and other hot discussions. Therefore, we understand that some were unable to join our recent webinar. No need to worry 🙌 ― we are delighted to share the recording with those who, unfortunately, missed it: https://lnkd.in/eAvYgbpz

We took a flashback and delved deep into the rich history of animal freedom narratives, exploring how they've evolved over time to become today's movement. Presented by our Public Researcher and Tester, Rob Udale, during the webinar, we received so many brilliant questions that led to a discussion about the current narrative for the movement.

Would you like to delve deeper into the topic of animal freedom narratives? Our narrative team would like to have a chat with you. 📩 Send us a message on #LinkedIn to initiate the conversation!

#vegan #animalrights #narrative #animalwelfare",4,0,1,7mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:31.065Z,,2023-12-06T10:30:03.192Z,https://youtu.be/BMTQIhyPkuc,
https://www.linkedin.com/feed/update/urn:li:activity:7159137257969373184,,Article,"""We are carnivores and have been for hundreds of thousands of years."" 🥩🐆


...says one of the participants in our latest focus group. Meat-eaters often justify their behaviour by reasoning that animal consumption is ‘normal’, ‘natural’ ‘necessary’ and ‘nice’, and our groups were no different. 👤

💡 We have just dropped the first Narrative blog of 2024. Animal Think Tank performed 11 focus groups with the UK public 🇬🇧, and our narrative analysis revealed seven common narratives that kept resurfacing across conversation topics and across groups of people. 

🔐 Be the first to access this exclusive report; find the link in our blog: https://lnkd.in/eVFCmuQB

#vegan #narrative #animalrights #carnivore",6,0,2,5mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:31.066Z,,2024-02-02T10:55:32.638Z,https://animalthinktank.substack.com/p/we-are-carnivores-and-have-been-for,
https://www.linkedin.com/feed/update/urn:li:activity:7194293056316076033,https://media.licdn.com/dms/image/D4E22AQGY6MfOdbhrpA/feedshare-shrink_800/0/1715253126797?e=1725494400&v=beta&t=_QceQ1aEbn5BzXMfc4HDBovAsLtSe5kRIHZzJrzQk9Y,Image,"Next week Animal Think Tank will be at the Animal & Vegan Advocacy (AVA) Summit in Washington DC! 🐾 

Our Direction Lead, Mark Westcombe, and Narrative Lead, Natalie Braine, will be speaking on May 18th about Narrative Strategy & Grassroots Advocacy. 🗣️

🌟 Mark Westcombe (Direction Lead)
🔍 Title: Working Together
💬 Description: Movements succeed when we collaborate! This session will explore how different groups within the animal advocacy movement can work together effectively, drawing on social movement theory and practice. Join us as we discuss the opportunities, challenges, and practicalities of collaborative action.

🌟 Natalie Braine (Narrative Lead)
🔍 Title: Persuasive Narratives for Animal Freedom
💬 Description: Narratives shape our worldview, influencing how we see ourselves and others. Natalie will explore the power of storytelling in building support for Animal Freedom. Learn about our groundbreaking narrative research at Animal Think Tank and how it empowers our movement's progress. 📖

Save the date: May 18th! See you at the AVA Summit! 🎉 

#AnimalAdvocacy #AVAsummit #NarrativeStrategy #GrassrootsAdvocacy #animalfreedom #vegan",11,1,0,2mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:31.068Z,,2024-05-09T11:12:08.127Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7191047259671658497,https://media.licdn.com/dms/image/v2/D4E22AQFNXuc0EdewNA/feedshare-shrink_800/feedshare-shrink_800/0/1714479268504?e=1725494400&v=beta&t=IMflyBGdHgsZ8tkbIUeyO2EV0fTYLZTbBcwGkji0tSQ,Image,"🌟 Join us for our upcoming narrative webinar on May 29th, led by our Narrative Lead, Natalie Braine! 🌟

📌 Why Having a Narrative Strategy Can Help Us Win Animal Freedom
🗓 May 29th, Wednesday 
⏰ 4:30-5:30 PM (BST)

As animal freedom communicators, we're all striving to ensure that what we communicate moves and inspires people to take action for our animal cousins. 𝐁𝐮𝐭 𝐚𝐫𝐞 𝐭𝐡𝐞𝐫𝐞 𝐤𝐞𝐲 𝐥𝐞𝐬𝐬𝐨𝐧𝐬 𝐰𝐞 𝐜𝐚𝐧 𝐚𝐩𝐩𝐥𝐲 𝐟𝐫𝐨𝐦 𝐨𝐭𝐡𝐞𝐫 𝐬𝐨𝐜𝐢𝐚𝐥 𝐦𝐨𝐯𝐞𝐦𝐞𝐧𝐭𝐬 𝐭𝐡𝐚𝐭 𝐜𝐚𝐧 𝐡𝐞𝐥𝐩 𝐚𝐜𝐜𝐞𝐥𝐞𝐫𝐚𝐭𝐞 𝐨𝐮𝐫 𝐢𝐬𝐬𝐮𝐞 𝐚𝐧𝐝 𝐡𝐞𝐥𝐩 𝐭𝐡𝐞 𝐩𝐮𝐛𝐥𝐢𝐜 𝐜𝐨𝐧𝐧𝐞𝐜𝐭 𝐰𝐢𝐭𝐡 𝐢𝐭 𝐢𝐧 𝐧𝐞𝐰 𝐰𝐚𝐲𝐬?

Join us for our latest webinar, where we'll delve into what we can learn from past successful movements and campaigns. We'll explore the art and science of narrative strategy, and uncover the techniques these movements used to inspire, mobilise and create lasting impact. This session is more than a history lesson - it offers a new approach for our own movement's narrative strategy. 

⌛ Space is limited, and our webinars fill up quickly. ⌛ 

Sign up and secure your #free ticket now: https://lnkd.in/ev-vkvtm

#vegan #veganuk #animalthinktank #animalfreedom #veganforthem #animaladvocacy #animalactivists",21,2,1,3mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:31.070Z,,2024-04-30T12:14:29.903Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7193579072751382529,https://media.licdn.com/dms/image/D4E22AQEPf6owSbY4Jg/feedshare-shrink_2048_1536/0/1715082900449?e=1725494400&v=beta&t=g8vM6N5a8lDTHeFupexl9WS51M8kRl-ho5iSMbwo5t8,Image,"It's time for another narrative sneak peek! ✍ 💬 

𝐃𝐢𝐝 𝐲𝐨𝐮 𝐤𝐧𝐨𝐰 𝐭𝐡𝐚𝐭 𝐭𝐡𝐞 𝐦𝐚𝐣𝐨𝐫𝐢𝐭𝐲 𝐨𝐟 𝐨𝐮𝐫 𝐫𝐞𝐬𝐩𝐨𝐧𝐝𝐞𝐧𝐭𝐬 𝐬𝐞𝐞 𝐭𝐡𝐞 𝐔𝐊 𝐚𝐬 𝐚 𝐧𝐚𝐭𝐢𝐨𝐧 𝐨𝐟 𝐚𝐧𝐢𝐦𝐚𝐥 𝐥𝐨𝐯𝐞𝐫𝐬? 🇬🇧 According to our study of public perception and animal welfare, most people see the UK as having a good relationship with animals.

𝐁𝐮𝐭 𝐡𝐞𝐫𝐞'𝐬 𝐰𝐡𝐞𝐫𝐞 𝐢𝐭 𝐠𝐞𝐭𝐬 𝐢𝐧𝐭𝐞𝐫𝐞𝐬𝐭𝐢𝐧𝐠: opinions diverge when it comes to farmed animals. 🐄 About half of our participants believe that farmed animals are treated well and that the relationship between farmers and animals is mutually beneficial.

What are your thoughts on this insight? 🤔 Do you agree that the UK is a nation of animal lovers? 🐾  Drop your thoughts below! 👇 
 
#narrativesneakpeeks #animalfreedom #veganuk #vegan #animalthinktank #ResearchInsights",4,0,0,2mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:34.471Z,,2024-05-07T11:55:01.180Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7113424665103974400,,Article,"In case you missed it... 🥲

We hosted one of our most engaging webinars this past Wednesday, bringing together animal rights advocates to share narratives that can benefit the entire Animal Freedom movement—narratives that transcend individual campaigns and issues. 🎉 Thanks to everyone who joined and listened to the results of our year-long study involving over 15,000 UK participants.

We were thrilled that the space was all booked before the event! 🤩

However, we're sincerely sorry if anyone was unable to join the live session.

👌 No need to worry, though! You can watch the entire session on our YouTube channel: https://lnkd.in/eau4kuTe

🔜 Our next webinar, 𝙏𝙝𝙚 𝙀𝙢𝙤𝙩𝙞𝙤𝙣-𝙋𝙚𝙧𝙨𝙪𝙖𝙨𝙞𝙤𝙣 𝘽𝙖𝙡𝙖𝙣𝙘𝙚: 𝙄𝙣𝙨𝙞𝙜𝙝𝙩𝙨 𝙛𝙧𝙤𝙢 𝙋𝙖𝙭 𝙁𝙖𝙪𝙣𝙖, is scheduled for October 25th, and we strongly recommend booking your place in advance, as space is limited. ⏳ 

You can find all the details and get your 🎟️ free ticket 🎟️ here: https://lnkd.in/e2ggTGyK",4,0,3,10mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:34.473Z,,2023-09-29T07:30:01.200Z,https://www.youtube.com/embed/wb2dfrrrj98,
https://www.linkedin.com/feed/update/urn:li:activity:7189312660172156928,https://media.licdn.com/dms/image/D4E22AQG5rv_ZORGTSg/feedshare-shrink_800/0/1713974976474?e=1725494400&v=beta&t=JUP1fUbQYwxiPbgXlywee9lpp-neY87asoHa4touzI4,Image,"Our latest webinar 'Changing the World for Animals: Narrative, Networks and Place' is now up on our YouTube Channel (link in comments).

In this webinar, Associate Professor in Communications at Rowan University, Garrett Broad, discussed the role of networks and the importance of place for amplifying the power of narratives in animal advocacy. 

Watch the webinar to find out more about ....

🌿 How ecological models can show us which interventions are most effective.

🐚 Why stories govern traditions and human behaviour.

🌼 How we can leverage social network theory and choice architecture to spread our messages and change norms.",9,1,1,3mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:34.474Z,,2024-04-25T17:21:49.155Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7110555774497484801,,Article,"""My first 17 years of life were spent milking cows, chopping the heads off chickens for Sunday dinner, and doing all kinds of farm work. Much of it shocked me back then, and I have terrible memories of some of the things we had to do when I was a kid growing up. Somehow, back in the 70s, Alice Herrington from Friends of Animals suggested that we should look into factory farming, and I did. I burned through books, and it was about 12 years before I felt that I knew enough to sit down and write the book that became 𝘼𝙣 𝙐𝙣𝙣𝙖𝙩𝙪𝙧𝙖𝙡 𝙊𝙧𝙙𝙚𝙧.""

To end animal oppression, we know that we can't just focus on the symptoms ― we need to understand the root causes. 'An Unnatural Order' is the book everyone in the Animal Freedom movement needs to read.

We recently had an eye-opening Q&A session with Jim Mason, where we explored how animal exploitation has become so normalised, how all oppressions stem from the same root causes, and how we can transform our relationship with other animals, people, and the rest of nature. 🐖🌱

🎙️Listen to our conversation with Jim Mason: https://lnkd.in/ezx3npmg

📚 You can find more information about his book, An Unnatural Order, here: https://lnkd.in/e8TxWJWd

#animalfreedommovement #animalthinktank #animalrights",7,0,0,10mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:34.475Z,,2023-09-21T09:30:04.378Z,https://www.youtube.com/embed/f52d5cJZBZo,
