Answer Page,Metric,Company,Year,Value,Source Page,Answer ID,Original Source,Source Count,Comments,ISIN
https://wikirate.org/Business_Human_Rights_Resource_Centre+Modern_Slavery_Statement+Philipp_Kuehl+Cranswick_PLC+2021,Business & Human Rights Resource Centre+Modern Slavery Statement+Philipp Kuehl,Cranswick PLC,2021,10.0,,,,,,GB0002318888;US2245941016
https://wikirate.org/Business_Human_Rights_Resource_Centre+Modern_Slavery_Statement+Philipp_Kuehl+Cranswick_PLC+2022,Business & Human Rights Resource Centre+Modern Slavery Statement+Philipp Kuehl,Cranswick PLC,2022,10.0,,,,,,GB0002318888;US2245941016
https://wikirate.org/Business_Human_Rights_Resource_Centre+Modern_Slavery_Statement+Philipp_Kuehl+Cranswick_PLC+2023,Business & Human Rights Resource Centre+Modern Slavery Statement+Philipp Kuehl,Cranswick PLC,2023,10.0,,,,,,GB0002318888;US2245941016
https://wikirate.org/GreenDex+Modern_Slavery_Statement+Cranswick_PLC+2017,GreenDex+Modern Slavery Statement,Cranswick PLC,2017,Unknown,,,,,,GB0002318888;US2245941016
https://wikirate.org/GreenDex+Modern_Slavery_Statement+Cranswick_PLC+2020,GreenDex+Modern Slavery Statement,Cranswick PLC,2020,No,,,,,,GB0002318888;US2245941016
https://wikirate.org/GreenDex+Modern_Slavery_Statement+Cranswick_PLC+2021,GreenDex+Modern Slavery Statement,Cranswick PLC,2021,No,,,,,,GB0002318888;US2245941016
https://wikirate.org/GreenDex+Modern_Slavery_Statement+Cranswick_PLC+2022,GreenDex+Modern Slavery Statement,Cranswick PLC,2022,No,,,,,,GB0002318888;US2245941016
https://wikirate.org/GreenDex+Modern_Slavery_Statement+Cranswick_PLC+2023,GreenDex+Modern Slavery Statement,Cranswick PLC,2023,No,,,,,,GB0002318888;US2245941016
https://wikirate.org/~16972845,ShareAction+Monitoring Diversity and Inclusion - Other Data Collection,Cranswick PLC,2022,Unknown,https://wikirate.org/~15958893,16972845.0,,1.0,Company did not disclose publicly Marc McGowan[https://wikirate.org/Marc_McGowan].....2024-02-01 13:49:04 UTC,GB0002318888;US2245941016
https://wikirate.org/~3096973,Walk Free+MSA Business Performance Indicators,Cranswick PLC,2015,No,https://wikirate.org/~3096816,3096973.0,,1.0,,GB0002318888;US2245941016
https://wikirate.org/~3127290,Walk Free+MSA Business Performance Indicators,Cranswick PLC,2017,No,https://wikirate.org/~3127205,3127290.0,,1.0,,GB0002318888;US2245941016
https://wikirate.org/~3127222,Business & Human Rights Resource Centre+MSA homepage link (archived),Cranswick PLC,2017,Yes,https://wikirate.org/~3127216,3127222.0,https://cranswick.plc.uk/taking-responsibility,1.0,"In Cranswick PLC Homepage, we can find some information about their anti-slavery action in Responsibility page. Xinrui Zhou[https://wikirate.org/Xinrui_Zhou].....2017-09-13 02:42:30 UTC",GB0002318888;US2245941016
https://wikirate.org/~3096797,Business & Human Rights Resource Centre+MSA homepage link (archived),Cranswick PLC,2018,Yes,https://wikirate.org/~3096787,3096797.0,https://cranswick.plc.uk/taking-responsibility/anti-slavery,1.0,"Cranswick PLC's modern slavery act statement can be found under the ""responsibility"" tab which is located on their homepage. EmmaWatson[https://wikirate.org/EmmaWatson].....2017-09-06 05:55:36 UTC",GB0002318888;US2245941016
https://wikirate.org/~3096947,Walk Free+MSA Identification of risks,Cranswick PLC,2015,No,https://wikirate.org/~3096816,3096947.0,,1.0,,GB0002318888;US2245941016
https://wikirate.org/~3127270,Walk Free+MSA Identification of risks,Cranswick PLC,2017,No,https://wikirate.org/~3127205,3127270.0,,1.0,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_Identification_of_risks_binary+Cranswick_PLC+2015,Walk Free+MSA Identification of risks (binary),Cranswick PLC,2015,No,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_Identification_of_risks_binary+Cranswick_PLC+2017,Walk Free+MSA Identification of risks (binary),Cranswick PLC,2017,No,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_Identification_of_risks_grouped+Cranswick_PLC+2015,Walk Free+MSA Identification of risks (grouped),Cranswick PLC,2015,,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_Identification_of_risks_grouped+Cranswick_PLC+2017,Walk Free+MSA Identification of risks (grouped),Cranswick PLC,2017,,,,,,,GB0002318888;US2245941016
https://wikirate.org/~3096951,Walk Free+MSA incidents identified,Cranswick PLC,2015,No,https://wikirate.org/~3096816,3096951.0,,1.0,,GB0002318888;US2245941016
https://wikirate.org/~3127273,Walk Free+MSA incidents identified,Cranswick PLC,2017,No,https://wikirate.org/~3127205,3127273.0,,1.0,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_incidents_remediation_binary+Cranswick_PLC+2014,Walk Free+MSA incidents remediation (binary),Cranswick PLC,2014,No,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_incidents_remediation_binary+Cranswick_PLC+2017,Walk Free+MSA incidents remediation (binary),Cranswick PLC,2017,No,,,,,,GB0002318888;US2245941016
https://wikirate.org/~3127276,Walk Free+MSA incidents remediation (revised),Cranswick PLC,2014,No,https://wikirate.org/~3127205,3127276.0,,1.0,,GB0002318888;US2245941016
https://wikirate.org/~3096955,Walk Free+MSA incidents remediation (revised),Cranswick PLC,2017,No,https://wikirate.org/~3096816,3096955.0,https://cranswick.plc.uk/sites/default/files/Modern%20Slavery%20Act%20Statement%20010118%20%281%29.pdf,1.0,"We always monitor, assess and mitigatethe potential risk areas in our supply chains and have robust systems in place to deal with such risks.2 Gabby[https://wikirate.org/Gabby].....2021-04-28 07:37:26 UTC",GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_KPIs_combined+Cranswick_PLC+2015,Walk Free+MSA KPIs (combined),Cranswick PLC,2015,No,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_KPIs_combined+Cranswick_PLC+2017,Walk Free+MSA KPIs (combined),Cranswick PLC,2017,No,,,,,,GB0002318888;US2245941016
https://wikirate.org/~3096969,Walk Free+MSA Performance Indicators,Cranswick PLC,2015,No,https://wikirate.org/~3096816,3096969.0,,1.0,,GB0002318888;US2245941016
https://wikirate.org/~3127287,Walk Free+MSA Performance Indicators,Cranswick PLC,2017,No,https://wikirate.org/~3127205,3127287.0,,1.0,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_policy_applicable_beyond_tier_1_binary+Cranswick_PLC+2015,Walk Free+MSA policy applicable beyond tier 1 (binary),Cranswick PLC,2015,No,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_policy_applicable_beyond_tier_1_binary+Cranswick_PLC+2017,Walk Free+MSA policy applicable beyond tier 1 (binary),Cranswick PLC,2017,No,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_policy_applicable_to_tier_1_binary+Cranswick_PLC+2015,Walk Free+MSA policy applicable to tier 1 (binary),Cranswick PLC,2015,Yes,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_policy_applicable_to_tier_1_binary+Cranswick_PLC+2017,Walk Free+MSA policy applicable to tier 1 (binary),Cranswick PLC,2017,Yes,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_Policy_grouped+Cranswick_PLC+2015,Walk Free+MSA Policy (grouped),Cranswick PLC,2015,Direct Supply Chain,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_Policy_grouped+Cranswick_PLC+2017,Walk Free+MSA Policy (grouped),Cranswick PLC,2017,Direct Supply Chain,,,,,,GB0002318888;US2245941016
https://wikirate.org/~3096897,Walk Free+MSA policy (revised),Cranswick PLC,2015,Suppliers comply with laws and company’s policies (direct / tier 1),https://wikirate.org/~3096816,3096897.0,,1.0,"Page 1, ""We are committed to ensuring that there is no modern slavery or human trafficking in our supply chains or in any part of our business. Our Anti - slavery Policy reflects our commitment to acting and with integrity in all our business relationships and to implementing and enforcing effective systems and controls to ensure slavery and human trafficking is not taking place anywhere in our supply chains."" ""As part of our initiative to identify and mitigate risk we monitor ethical standards across the business on a regular basis both internally and via external third party audits. Sites undergo unannounced SEDEX members Ethical Trade Audits every other year and these are supported by our own annual Ethical verification audits, conducted by an Internal Social Systems Auditor, registered by the International Register of Certified Auditors. The business is an AB member of SEDEX and it is in our Technical Conditions of Supply that our suppliers register with SEDEX and make their Ethical data visible to us,...",GB0002318888;US2245941016
https://wikirate.org/~3127247,Walk Free+MSA policy (revised),Cranswick PLC,2017,Suppliers comply with laws and company’s policies (direct / tier 1),https://wikirate.org/~3127205,3127247.0,,1.0,"Page 2 ""Supply chain security and integrity is a crucial component of the business model. Robust technical and traceability systems ensure that our products are responsibly sourced from suppliers whose values are aligned with our own.As a company we use Labour Providers to supply a percentage of our workforce. Each Labour Provider is audited against our own Labour Provider audit standard by trained ethical auditors every 6 months. Within these audits, the ETI Base Code and controls around Modern Slavery are reviewed. We always monitor, assess and mitigatethe potential risk areas in our supply chains and have robust systems in place to deal with such risks"" Xinrui Zhou[https://wikirate.org/Xinrui_Zhou].....2017-09-13 02:48:40 UTC",GB0002318888;US2245941016
https://wikirate.org/~12551801,Walk Free+MSA registry submission,Cranswick PLC,2020,UK Registry submission,https://wikirate.org/~8607660,12551801.0,https://cranswick.plc.uk/sites/default/files/Slavery%20and%20Human%20Trafficking%20Statement%202021.pdf,1.0,,GB0002318888;US2245941016
https://wikirate.org/~13797926,Walk Free+MSA registry submission,Cranswick PLC,2021,UK Registry submission,https://wikirate.org/~13788792,13797926.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/pdf-published/z4Cz8Z3L/2022/Slavery-and-Human-Trafficking-Statement.pdf,1.0,,GB0002318888;US2245941016
https://wikirate.org/~15435142,Walk Free+MSA registry submission,Cranswick PLC,2022,UK Registry submission,https://wikirate.org/~15420938,15435142.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/pdf-published/z4Cz8Z3L/2023/Slavery-and-Human-Trafficking-Statement.pdf,1.0,,GB0002318888;US2245941016
https://wikirate.org/~19958006,Walk Free+MSA registry submission,Cranswick PLC,2023,UK Registry submission,https://wikirate.org/~19900981,19958006.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/pdf-published/z4Cz8Z3L/2024/Slavery-and-Human-Trafficking-Statement (3).pdf,1.0,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_reporting_threshold+Cranswick_PLC+2020,Walk Free+MSA reporting threshold,Cranswick PLC,2020,Over,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_reporting_threshold+Cranswick_PLC+2021,Walk Free+MSA reporting threshold,Cranswick PLC,2021,Over,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_reporting_threshold+Cranswick_PLC+2023,Walk Free+MSA reporting threshold,Cranswick PLC,2023,Over,,,,,,GB0002318888;US2245941016
https://wikirate.org/~3096938,Walk Free+MSA risk assessment,Cranswick PLC,2015,"Risk-based questionnaires, Use of risk management tool or software",https://wikirate.org/~3096816,3096938.0,,1.0,"Page 1. ""Where suppliers are not currently linked to Cranswick on SEDEX or registered on SEDEX, then they are required to complete our Ethical Questionnaire (based on the ETI Base Code) until they are registered."" Page 2. ""The business also has a Whistleblowing Policy and a confidential, independently operated hotline for employees to voice any concerns that they have, and this can be run concurrently in line with site Grievance policies. The Whistleblowing Policy and hotline number is displayed at all sites to ensure that all employees and temporary workers have access to it."" EmmaWatson[https://wikirate.org/EmmaWatson].....2017-09-06 06:59:43 UTC",GB0002318888;US2245941016
https://wikirate.org/~3127258,Walk Free+MSA risk assessment,Cranswick PLC,2017,Use of risk management tool or software,https://wikirate.org/~3127205,3127258.0,,1.0,"page 2 ""As a company we use Labour Providers to supply a percentage of our workforce. Each Labour Provider is audited against our own Labour Provider audit standard by trained ethical auditors every 6 months. Within these audits, the ETI Base Code and controls around Modern Slavery are reviewed. We always monitor, assess and mitigatethe potential risk areas in our supply chains and have robust systems in place to deal with such risks."" Xinrui Zhou[https://wikirate.org/Xinrui_Zhou].....2017-09-13 02:59:22 UTC",GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_Risk_assessment_but_none_identified_binary+Cranswick_PLC+2015,Walk Free+MSA Risk assessment but none identified (binary),Cranswick PLC,2015,Yes,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_Risk_assessment_but_none_identified_binary+Cranswick_PLC+2017,Walk Free+MSA Risk assessment but none identified (binary),Cranswick PLC,2017,Yes,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_Risk_assessment_categories+Cranswick_PLC+2015,Walk Free+MSA Risk assessment categories,Cranswick PLC,2015,Performs assessment but does not identify risks,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_Risk_assessment_categories+Cranswick_PLC+2017,Walk Free+MSA Risk assessment categories,Cranswick PLC,2017,Performs assessment but does not identify risks,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_Risk_Assessment_grouped+Cranswick_PLC+2015,Walk Free+MSA Risk Assessment (grouped),Cranswick PLC,2015,"Risk-based questionnaires, Use of risk management tool or software",,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_Risk_Assessment_grouped+Cranswick_PLC+2017,Walk Free+MSA Risk Assessment (grouped),Cranswick PLC,2017,Use of risk management tool or software,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_risk_assessment_risk_identified_binary+Cranswick_PLC+2015,Walk Free+MSA risk assessment & risk identified (binary),Cranswick PLC,2015,No,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_risk_assessment_risk_identified_binary+Cranswick_PLC+2017,Walk Free+MSA risk assessment & risk identified (binary),Cranswick PLC,2017,No,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_risk_management_grouped+Cranswick_PLC+2015,Walk Free+MSA risk management (grouped),Cranswick PLC,2015,"Audits of suppliers (self- reporting), Audits of suppliers (independent)",,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_risk_management_grouped+Cranswick_PLC+2017,Walk Free+MSA risk management (grouped),Cranswick PLC,2017,"Audits of suppliers (self- reporting), Neither (independent)",,,,,,GB0002318888;US2245941016
https://wikirate.org/~3096933,Walk Free+MSA risk management (revised),Cranswick PLC,2015,"Audits of suppliers (self- reporting), Audits of suppliers (independent)",https://wikirate.org/~3096816,3096933.0,,1.0,"Page 1, ""As part of our initiative to identify and mitigate risk we monitor ethical standards across the business on a regular basis both internally and via external third party audits. Sites undergo unannounced SEDEX members Ethical Trade Audits every other year and these are supported by our own annual Ethical verification audits, conducted by an Internal Social Systems Auditor, registered by the International Regist er of Certified Auditors. The business is an AB member of SEDEX and itis in our Technical Conditions of Supply that our suppliers register with SEDEX and make their Ethical data visible to us, enabling us to drive Ethical standards within our supply chain. At October 2015, we currently have over 200 suppliers linked to us on SEDEX (approximately a third of all our suppliers). Where suppliers are not currently linked to Cranswick on SEDEX or registered on SEDEX, then they are required to complete our Ethical Questionnaire (based on the ETI Base Code) until they are registered. This activity i...",GB0002318888;US2245941016
https://wikirate.org/~3127254,Walk Free+MSA risk management (revised),Cranswick PLC,2017,Audits of suppliers (self- reporting),https://wikirate.org/~3127205,3127254.0,,1.0,"Page 2 ""Robust technical and traceability systems ensure that our products are responsibly sourced from suppliers whose values are aligned with our own"" Xinrui Zhou[https://wikirate.org/Xinrui_Zhou].....2017-09-13 02:55:03 UTC",GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_Sector+Cranswick_PLC+2020,Walk Free+MSA Sector,Cranswick PLC,2020,Other,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_Sector+Cranswick_PLC+2021,Walk Free+MSA Sector,Cranswick PLC,2021,Other,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_Sector+Cranswick_PLC+2023,Walk Free+MSA Sector,Cranswick PLC,2023,Other,,,,,,GB0002318888;US2245941016
https://wikirate.org/~3127235,Business & Human Rights Resource Centre+MSA Statement Approval,Cranswick PLC,2014,Approved - not by Board,https://wikirate.org/~3127205,3127235.0,,1.0,Approved by Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2021-03-27 14:18:16 UTC Adam Couch Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2021-03-27 14:18:29 UTC,GB0002318888;US2245941016
https://wikirate.org/~3096821,Business & Human Rights Resource Centre+MSA Statement Approval,Cranswick PLC,2017,Approved - not by Board,https://wikirate.org/~3096816,3096821.0,,1.0,The document was approved by Adam Couch - Chief executive. EmmaWatson[https://wikirate.org/EmmaWatson].....2017-09-06 06:02:34 UTC,GB0002318888;US2245941016
https://wikirate.org/Business_Human_Rights_Resource_Centre+MSA_Statement_Approval_binary+Cranswick_PLC+2014,Business & Human Rights Resource Centre+MSA Statement Approval (binary),Cranswick PLC,2014,No,,,,,,GB0002318888;US2245941016
https://wikirate.org/Business_Human_Rights_Resource_Centre+MSA_Statement_Approval_binary+Cranswick_PLC+2017,Business & Human Rights Resource Centre+MSA Statement Approval (binary),Cranswick PLC,2017,No,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_statement_assessed+Cranswick_PLC+2017,Walk Free+MSA statement assessed,Cranswick PLC,2017,No,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_statement_assessed+Cranswick_PLC+2020,Walk Free+MSA statement assessed,Cranswick PLC,2020,No,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_statement_assessed+Cranswick_PLC+2021,Walk Free+MSA statement assessed,Cranswick PLC,2021,No,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_statement_assessed+Cranswick_PLC+2022,Walk Free+MSA statement assessed,Cranswick PLC,2022,No,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_statement_assessed+Cranswick_PLC+2023,Walk Free+MSA statement assessed,Cranswick PLC,2023,No,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_Statement_Publication+Cranswick_PLC+2020,Walk Free+MSA Statement Publication,Cranswick PLC,2020,No,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_Statement_Publication+Cranswick_PLC+2021,Walk Free+MSA Statement Publication,Cranswick PLC,2021,No,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_Statement_Publication+Cranswick_PLC+2022,Walk Free+MSA Statement Publication,Cranswick PLC,2022,No,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_Statement_Publication+Cranswick_PLC+2023,Walk Free+MSA Statement Publication,Cranswick PLC,2023,No,,,,,,GB0002318888;US2245941016
https://wikirate.org/~3096828,Business & Human Rights Resource Centre+MSA statement signed,Cranswick PLC,2015,Signed by CEO,https://wikirate.org/~3096816,3096828.0,https://cranswick.plc.uk/sites/default/files/Modern%20Slavery%20Act%20Statement%20010118%20%281%29.pdf,1.0,"Page 3, Chief executive Adam Couch is named but not signed. EmmaWatson[https://wikirate.org/EmmaWatson].....2017-09-06 06:04:17 UTC",GB0002318888;US2245941016
https://wikirate.org/~3127238,Business & Human Rights Resource Centre+MSA statement signed,Cranswick PLC,2017,Signed by CEO,https://wikirate.org/~3127205,3127238.0,,1.0,"Page 3 ""Adam CouchChief ExecutiveCranswick PlcDated:24 November 2015"" Xinrui Zhou[https://wikirate.org/Xinrui_Zhou].....2017-09-13 02:46:32 UTC",GB0002318888;US2245941016
https://wikirate.org/~20275305,Business & Human Rights Resource Centre+MSA statement signed,Cranswick PLC,2023,Signed by CEO,https://wikirate.org/~19919553,20275305.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/z4Cz8Z3L/2024,2.0,,GB0002318888;US2245941016
https://wikirate.org/Business_Human_Rights_Resource_Centre+MSA_statement_signed_binary+Cranswick_PLC+2015,Business & Human Rights Resource Centre+MSA statement signed (binary),Cranswick PLC,2015,Yes,,,,,,GB0002318888;US2245941016
https://wikirate.org/Business_Human_Rights_Resource_Centre+MSA_statement_signed_binary+Cranswick_PLC+2017,Business & Human Rights Resource Centre+MSA statement signed (binary),Cranswick PLC,2017,Yes,,,,,,GB0002318888;US2245941016
https://wikirate.org/Business_Human_Rights_Resource_Centre+MSA_statement_signed_binary+Cranswick_PLC+2023,Business & Human Rights Resource Centre+MSA statement signed (binary),Cranswick PLC,2023,Yes,,,,,,GB0002318888;US2245941016
https://wikirate.org/~3096922,Walk Free+MSA supply chain disclosure,Cranswick PLC,2015,No,https://wikirate.org/~3096816,3096922.0,,1.0,"The document contains a sub heading relating to supply chains, however provides no specific information as to who their suppliers are or where they are located. Page 2, ""Our Supply Chains: Supply chain security and integrity is a crucial component of the business model. Robust technical and traceability systems ensure that our products are responsibly sourced from suppliers whose values are aligned with our own.As a company we use Labour Providers to supply a percentage of our workforce. Each Labour Provider is audited against our own Labour Provider audit standard by trained ethical auditors every 6 months. Within these audits, the ETI Base Code and controls around Modern Slavery are reviewed. We always monitor, assess and mitigate the potential risk areas in our supply chains and have robust systems in place to deal with such risks."" EmmaWatson[https://wikirate.org/EmmaWatson].....2017-09-06 06:49:52 UTC",GB0002318888;US2245941016
https://wikirate.org/~3127251,Walk Free+MSA supply chain disclosure,Cranswick PLC,2017,No,https://wikirate.org/~3127205,3127251.0,,1.0,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_supply_chain_due_diligence+Cranswick_PLC+2017,Walk Free+MSA supply chain due diligence,Cranswick PLC,2017,Yes,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_training_binary+Cranswick_PLC+2014,Walk Free+MSA training (binary),Cranswick PLC,2014,Yes,,,,,,GB0002318888;US2245941016
https://wikirate.org/~3127283,Walk Free+MSA training (revised),Cranswick PLC,2014,"Recruitment / HR, Training provided - not specified",https://wikirate.org/~3127205,3127283.0,,1.0,"Page 2 ""To ensure a high level of understanding of the risks ofmodern slavery and human trafficking in our supply chains and our business, we provide training to our staff. All of our HR teams have attended the ‘Stronger Together –Tackling Modern Slavery in Supply Chains’ workshops and the Stronger Together data is shared across our sites and at induction in order that both our permanent and temporary labour is fully aware of our commitment to preventing slavery and human trafficking in our business, and along our supply chain. Group Technical Services, who manage our supply chain have attended an Ethical Training Awareness session which included the ‘Stronger Together –Tackling Modern Slavery in Supply Chains’ information."" Xinrui Zhou[https://wikirate.org/Xinrui_Zhou].....2017-09-13 03:10:49 UTC To ensure a high level of understanding of the risks ofmodern slavery and human trafficking in our supply chains and our business, we provide training to our staff. All of our HR teams have attended the ‘Stronger...",GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_whistleblowing_mechanism_binary+Cranswick_PLC+2015,Walk Free+MSA whistleblowing mechanism (binary),Cranswick PLC,2015,Yes,,,,,,GB0002318888;US2245941016
https://wikirate.org/Walk_Free+MSA_whistleblowing_mechanism_binary+Cranswick_PLC+2017,Walk Free+MSA whistleblowing mechanism (binary),Cranswick PLC,2017,Yes,,,,,,GB0002318888;US2245941016
https://wikirate.org/~3096959,Walk Free+MSA whistleblowing mechanism (revised),Cranswick PLC,2015,Hotline (direct employees),https://wikirate.org/~3096816,3096959.0,https://cranswick.plc.uk/sites/default/files/Modern%20Slavery%20Act%20Statement%20010118%20%281%29.pdf,1.0,"The statement makes mention of a whistleblowing policy, but does not elaborate on the specifics of whether or not this protects workers. Page 2. ""The business also has a Whistleblowing Policy and a confidential, independently operated hotline for employees to voice any concerns that they have, and this can be run concurrently in line with site Grievance policies. The Whistleblowing Policy and hotline number is displayed at all sites to ensure that all employees and temporary workers have access to it."" EmmaWatson[https://wikirate.org/EmmaWatson].....2017-09-06 07:05:18 UTC The business also has a Whistleblowing Policy and a confidential, independently operated hotline for employees to voice any concerns that they have, and this can be run concurrently in line with site Grievance policies. The Whistleblowing Policy and hotline number is displayed at all sites to ensure that all employees and temporary workers have access to it. 2 Lucia Ixtacuy[https://wikirate.org/Lucia_Ixtacuy].....2021-06-29 17:05:39 UTC",GB0002318888;US2245941016
https://wikirate.org/~3127279,Walk Free+MSA whistleblowing mechanism (revised),Cranswick PLC,2017,Hotline (direct employees),https://wikirate.org/~3127205,3127279.0,,1.0,"Page 2 ""The business also has a Whistleblowing Policy and a confidential, independently operated hotline for employees to voice any concerns that they have, and this can be run concurrently in line with site Grievance "" Xinrui Zhou[https://wikirate.org/Xinrui_Zhou].....2017-09-13 03:07:26 UTC The business also has a Whistleblowing Policy and a confidential, indepe ndently operated hotline for employees to voice any concerns that they have, and this can be run concurrently in line with site Grievance policies. The Whistleblowing Policy and hotline number is displayed at all sites to ensure that all employees and temp orary workers have access to it. 2 Lucia Ixtacuy[https://wikirate.org/Lucia_Ixtacuy].....2021-04-16 10:49:45 UTC",GB0002318888;US2245941016
https://wikirate.org/GreenDex+Number_of_employees+Cranswick_PLC+2018,GreenDex+Number of employees,Cranswick PLC,2018,0,,,,,,GB0002318888;US2245941016
https://wikirate.org/GreenDex+Number_of_employees+Cranswick_PLC+2020,GreenDex+Number of employees,Cranswick PLC,2020,0,,,,,,GB0002318888;US2245941016
https://wikirate.org/~16975727,ShareAction+Occupational Health and Safety- Consulting with Workers,Cranswick PLC,2022,Unknown,https://wikirate.org/~15958893,16975727.0,,1.0,Company did not disclose publicly Marc McGowan[https://wikirate.org/Marc_McGowan].....2024-02-01 14:56:12 UTC,GB0002318888;US2245941016
https://wikirate.org/~16190164,ShareAction+Occupational Health and Safety- Employee Fatalities,Cranswick PLC,2022,0,https://wikirate.org/~15958893,16190164.0,,1.0,,GB0002318888;US2245941016
https://wikirate.org/~16189154,ShareAction+Occupational Health and Safety- Employee Injury and Illness,Cranswick PLC,2022,730,https://wikirate.org/~15958893,16189154.0,,1.0,,GB0002318888;US2245941016
https://wikirate.org/~16192184,ShareAction+Occupational Health and Safety- Non-Employee Fatalities,Cranswick PLC,2022,0,https://wikirate.org/~15958893,16192184.0,,1.0,,GB0002318888;US2245941016
https://wikirate.org/~16191161,ShareAction+Occupational Health and Safety- Non-Employee Injury and Illness,Cranswick PLC,2022,0,https://wikirate.org/~15958893,16191161.0,,1.0,,GB0002318888;US2245941016
https://wikirate.org/~8828260,Home Office+Organisation Sectors,Cranswick PLC,2020,Food and beverages/ agriculture and fishing,https://wikirate.org/~8410465,8828260.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/z4Cz8Z3L/2021,1.0,,GB0002318888;US2245941016
https://wikirate.org/~13828126,Home Office+Organisation Sectors,Cranswick PLC,2021,Food and beverages/ agriculture and fishing,https://wikirate.org/~13792301,13828126.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/z4Cz8Z3L/2022,1.0,,GB0002318888;US2245941016
https://wikirate.org/~20205505,Home Office+Organisation Sectors,Cranswick PLC,2023,Food and beverages/ agriculture and fishing,https://wikirate.org/~19919553,20205505.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/z4Cz8Z3L/2024,1.0,,GB0002318888;US2245941016
https://wikirate.org/~15274435,Commons+Parent of,Cranswick PLC,2020,9,,15274435.0,,0.0,,GB0002318888;US2245941016
https://wikirate.org/~15321695,Commons+Parent of,Cranswick PLC,2021,8,,15321695.0,,0.0,,GB0002318888;US2245941016
https://wikirate.org/~9232464,GOV.UK Gender Pay Gap Service+Percentage Lower Middle Pay Quartile (Female),Cranswick PLC,2018,46.2,https://wikirate.org/~8767324,9232464.0,https://gender-pay-gap.service.gov.uk/viewing/download-data/2018,1.0,,GB0002318888;US2245941016
