Answer Page,Metric,Company,Year,Value,Source Page,Answer ID,Original Source,Source Count,Comments,ISIN
https://wikirate.org/Commons+Employee+Nomad_Foods_Europe_Limited+2023,Commons+Employee,Nomad Foods Europe Limited,2023,7894,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/~11512818,GOV.UK Gender Pay Gap Service+Employer Size,Nomad Foods Europe Limited,2020,250 to 499,https://wikirate.org/~8767440,11512818.0,https://gender-pay-gap.service.gov.uk/viewing/download-data/2020,1.0,,VGG6564A1057;VGG6564A1131
https://wikirate.org/~12951368,GOV.UK Gender Pay Gap Service+Employer Size,Nomad Foods Europe Limited,2021,250 to 499,https://wikirate.org/~12654979,12951368.0,https://gender-pay-gap.service.gov.uk/viewing/download-data/2021,1.0,,VGG6564A1057;VGG6564A1131
https://wikirate.org/~15023026,GOV.UK Gender Pay Gap Service+Employer Size,Nomad Foods Europe Limited,2022,250 to 499,https://wikirate.org/~14619205,15023026.0,https://gender-pay-gap.service.gov.uk/viewing/download-data/2022,1.0,Company provided the following link that points to its gender pay gap info: https://www.nomadfoods.com/gender-pay-gap-report/,VGG6564A1057;VGG6564A1131
https://wikirate.org/~19237674,GOV.UK Gender Pay Gap Service+Employer Size,Nomad Foods Europe Limited,2023,250 to 499,https://wikirate.org/~18845659,19237674.0,https://gender-pay-gap.service.gov.uk/viewing/download-data/2023,1.0,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Apparel_Research_Group+Environmental_Initiatives_Commitments_Certifications_Participation+Nomad_Foods_Europe_Limited+2018,"Apparel Research Group+Environmental Initiatives, Commitments & Certifications Participation",Nomad Foods Europe Limited,2018,Yes,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Apparel_Research_Group+Environmental_Initiatives_Commitments_Certifications_Participation+Nomad_Foods_Europe_Limited+2019,"Apparel Research Group+Environmental Initiatives, Commitments & Certifications Participation",Nomad Foods Europe Limited,2019,Yes,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Apparel_Research_Group+Environmental_Initiatives_Commitments_Certifications_Participation+Nomad_Foods_Europe_Limited+2020,"Apparel Research Group+Environmental Initiatives, Commitments & Certifications Participation",Nomad Foods Europe Limited,2020,Yes,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Apparel_Research_Group+Environmental_Initiatives_Commitments_Certifications_Participation+Apparel_Research_Group+Nomad_Foods_Europe_Limited+2018,"Apparel Research Group+Environmental Initiatives, Commitments & Certifications Participation+Apparel Research Group",Nomad Foods Europe Limited,2018,10.0,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Apparel_Research_Group+Environmental_Initiatives_Commitments_Certifications_Participation+Apparel_Research_Group+Nomad_Foods_Europe_Limited+2019,"Apparel Research Group+Environmental Initiatives, Commitments & Certifications Participation+Apparel Research Group",Nomad Foods Europe Limited,2019,10.0,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Apparel_Research_Group+Environmental_Initiatives_Commitments_Certifications_Participation+Apparel_Research_Group+Nomad_Foods_Europe_Limited+2020,"Apparel Research Group+Environmental Initiatives, Commitments & Certifications Participation+Apparel Research Group",Nomad Foods Europe Limited,2020,10.0,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/~14555814,"Global Reporting Initiative+Environmental Screening of New suppliers, GRI 308-1 (formerly G4-EN32)",Nomad Foods Europe Limited,2020,Unknown,https://wikirate.org/~14555779,14555814.0,https://www.nomadfoods.com/wp-content/uploads/2022/05/2021-nomadfoodsreport-v14.pdf,1.0,"Page 24, Nomad Foods screens 100% new suppliers (including indirect suppliers) using social criteria. They also have 95% of their Tier 1 suppliers registered with Sedex, which monitors compliance regarding labour rights, health and safety, environment, and business ethics. The Supplier Code of Conduct they have which guides screening sets expectations of suppliers, including, • Upholding human rights, not employing child workers and taking all possible steps to prevent any instances of modern slavery • Providing a safe and healthy workplace for all workers, including having a health and safety policy freely available to all employees • Upholding the stronger of either the International Labour Organization standard or applicable local social and collective action rights of workers • Managing community impact resulting from company and factory operations Ed Beesley[https://wikirate.org/Ed_Beesley].....2023-03-17 15:44:13 UTC The company discloses data regarding social criteria and not the environmental crite...",VGG6564A1057;VGG6564A1131
https://wikirate.org/~14555810,"Global Reporting Initiative+Environmental Screening of New suppliers, GRI 308-1 (formerly G4-EN32)",Nomad Foods Europe Limited,2021,Unknown,https://wikirate.org/~14555779,14555810.0,https://www.nomadfoods.com/wp-content/uploads/2022/05/2021-nomadfoodsreport-v14.pdf,1.0,"Page 24, Nomad Foods screens 100% new suppliers (including indirect suppliers) using social criteria. They also have 95% of their Tier 1 suppliers registered with Sedex, which monitors compliance regarding labour rights, health and safety, environment, and business ethics. The Supplier Code of Conduct they have which guides screening sets expectations of suppliers, including, • Upholding human rights, not employing child workers and taking all possible steps to prevent any instances of modern slavery • Providing a safe and healthy workplace for all workers, including having a health and safety policy freely available to all employees • Upholding the stronger of either the International Labour Organization standard or applicable local social and collective action rights of workers • Managing community impact resulting from company and factory operations Ed Beesley[https://wikirate.org/Ed_Beesley].....2023-03-17 15:43:44 UTC The company discloses data regarding social criteria and not the environmental crite...",VGG6564A1057;VGG6564A1131
https://wikirate.org/~18044857,"Global Reporting Initiative+Environmental Screening of New suppliers, GRI 308-1 (formerly G4-EN32)",Nomad Foods Europe Limited,2023,100,https://wikirate.org/~18044813,18044857.0,,1.0,"Page 26, 100% of our new suppliers (excluding those in our most recently acquired Adriatics markets) were screened using the social criteria. desonzhang[https://wikirate.org/desonzhang].....2024-03-15 14:25:26 UTC",VGG6564A1057;VGG6564A1131
https://wikirate.org/Global_Reporting_Initiative+Environmental_Screening_of_New_suppliers_GRI_308_1_formerly_G4_EN32+Laureen_van_Breen+Nomad_Foods_Europe_Limited+2020,"Global Reporting Initiative+Environmental Screening of New suppliers, GRI 308-1 (formerly G4-EN32)+Laureen van Breen",Nomad Foods Europe Limited,2020,Unknown,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Global_Reporting_Initiative+Environmental_Screening_of_New_suppliers_GRI_308_1_formerly_G4_EN32+Laureen_van_Breen+Nomad_Foods_Europe_Limited+2021,"Global Reporting Initiative+Environmental Screening of New suppliers, GRI 308-1 (formerly G4-EN32)+Laureen van Breen",Nomad Foods Europe Limited,2021,Unknown,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Global_Reporting_Initiative+Environmental_Screening_of_New_suppliers_GRI_308_1_formerly_G4_EN32+Laureen_van_Breen+Nomad_Foods_Europe_Limited+2023,"Global Reporting Initiative+Environmental Screening of New suppliers, GRI 308-1 (formerly G4-EN32)+Laureen van Breen",Nomad Foods Europe Limited,2023,0,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Ewha_Womans_University_Research_Group+Ewha_2020_SDG12_Disclosure_Rate+Nomad_Foods_Europe_Limited+2020,Ewha Womans University Research Group+Ewha 2020 - SDG12 Disclosure Rate,Nomad Foods Europe Limited,2020,5.263157894736842,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Ewha_Womans_University_Research_Group+Ewha_2020_SDG12_Disclosure_Rate+Nomad_Foods_Europe_Limited+2021,Ewha Womans University Research Group+Ewha 2020 - SDG12 Disclosure Rate,Nomad Foods Europe Limited,2021,5.263157894736842,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Ewha_Womans_University_Research_Group+Ewha_2020_SDG12_Disclosure_Rate+Nomad_Foods_Europe_Limited+2022,Ewha Womans University Research Group+Ewha 2020 - SDG12 Disclosure Rate,Nomad Foods Europe Limited,2022,5.263157894736842,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Ewha_Womans_University_Research_Group+Ewha_2020_SDG12_Disclosure_Rate+Nomad_Foods_Europe_Limited+2023,Ewha Womans University Research Group+Ewha 2020 - SDG12 Disclosure Rate,Nomad Foods Europe Limited,2023,5.263157894736842,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Ewha_Womans_University_Research_Group+Ewha_2020_SDG5_Disclosure_Rate+Nomad_Foods_Europe_Limited+2020,Ewha Womans University Research Group+Ewha 2020 - SDG5 Disclosure Rate,Nomad Foods Europe Limited,2020,5.555555555555555,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Ewha_Womans_University_Research_Group+Ewha_2020_SDG5_Disclosure_Rate+Nomad_Foods_Europe_Limited+2021,Ewha Womans University Research Group+Ewha 2020 - SDG5 Disclosure Rate,Nomad Foods Europe Limited,2021,5.555555555555555,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Ewha_Womans_University_Research_Group+Ewha_2020_SDG5_Disclosure_Rate+Nomad_Foods_Europe_Limited+2022,Ewha Womans University Research Group+Ewha 2020 - SDG5 Disclosure Rate,Nomad Foods Europe Limited,2022,5.555555555555555,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Ewha_Womans_University_Research_Group+Ewha_2020_SDG5_Disclosure_Rate+Nomad_Foods_Europe_Limited+2023,Ewha Womans University Research Group+Ewha 2020 - SDG5 Disclosure Rate,Nomad Foods Europe Limited,2023,5.555555555555555,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Walk_Free+Financial_Services_Sector+Nomad_Foods_Europe_Limited+2017,Walk Free+Financial Services Sector,Nomad Foods Europe Limited,2017,No,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Walk_Free+Financial_Services_Sector+Nomad_Foods_Europe_Limited+2019,Walk Free+Financial Services Sector,Nomad Foods Europe Limited,2019,No,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Walk_Free+Financial_Services_Sector+Nomad_Foods_Europe_Limited+2020,Walk Free+Financial Services Sector,Nomad Foods Europe Limited,2020,No,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Walk_Free+Financial_Services_Sector+Nomad_Foods_Europe_Limited+2021,Walk Free+Financial Services Sector,Nomad Foods Europe Limited,2021,No,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Walk_Free+Financial_Services_Sector+Nomad_Foods_Europe_Limited+2023,Walk Free+Financial Services Sector,Nomad Foods Europe Limited,2023,No,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Walk_Free+Food_Beverages_Sector+Nomad_Foods_Europe_Limited+2017,Walk Free+Food & Beverages Sector,Nomad Foods Europe Limited,2017,No,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Walk_Free+Food_Beverages_Sector+Nomad_Foods_Europe_Limited+2019,Walk Free+Food & Beverages Sector,Nomad Foods Europe Limited,2019,Yes,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Walk_Free+Food_Beverages_Sector+Nomad_Foods_Europe_Limited+2020,Walk Free+Food & Beverages Sector,Nomad Foods Europe Limited,2020,Yes,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Walk_Free+Food_Beverages_Sector+Nomad_Foods_Europe_Limited+2021,Walk Free+Food & Beverages Sector,Nomad Foods Europe Limited,2021,Yes,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Walk_Free+Food_Beverages_Sector+Nomad_Foods_Europe_Limited+2023,Walk Free+Food & Beverages Sector,Nomad Foods Europe Limited,2023,Yes,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Higher_School_of_Economics_Research_Group_2020+From_Farm_to_Fork_2020_Disclosure_Rate+Nomad_Foods_Europe_Limited+2020,Higher School of Economics Research Group 2020+From Farm to Fork 2020: Disclosure Rate,Nomad Foods Europe Limited,2020,7.6923076923076925,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Higher_School_of_Economics_Research_Group_2020+From_Farm_to_Fork_2020_Disclosure_Rate+Nomad_Foods_Europe_Limited+2021,Higher School of Economics Research Group 2020+From Farm to Fork 2020: Disclosure Rate,Nomad Foods Europe Limited,2021,7.6923076923076925,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Higher_School_of_Economics_Research_Group_2020+From_Farm_to_Fork_2020_Disclosure_Rate+Nomad_Foods_Europe_Limited+2022,Higher School of Economics Research Group 2020+From Farm to Fork 2020: Disclosure Rate,Nomad Foods Europe Limited,2022,7.6923076923076925,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Higher_School_of_Economics_Research_Group_2020+From_Farm_to_Fork_2020_Disclosure_Rate+Nomad_Foods_Europe_Limited+2023,Higher School of Economics Research Group 2020+From Farm to Fork 2020: Disclosure Rate,Nomad Foods Europe Limited,2023,7.6923076923076925,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Walk_Free+Garment_Sector+Nomad_Foods_Europe_Limited+2017,Walk Free+Garment Sector,Nomad Foods Europe Limited,2017,No,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Walk_Free+Garment_Sector+Nomad_Foods_Europe_Limited+2019,Walk Free+Garment Sector,Nomad Foods Europe Limited,2019,No,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Walk_Free+Garment_Sector+Nomad_Foods_Europe_Limited+2020,Walk Free+Garment Sector,Nomad Foods Europe Limited,2020,No,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Walk_Free+Garment_Sector+Nomad_Foods_Europe_Limited+2021,Walk Free+Garment Sector,Nomad Foods Europe Limited,2021,No,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Walk_Free+Garment_Sector+Nomad_Foods_Europe_Limited+2023,Walk Free+Garment Sector,Nomad Foods Europe Limited,2023,No,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/World_Benchmarking_Alliance+Governance_and_strategy+Nomad_Foods_Europe_Limited+2023,World Benchmarking Alliance+Governance and strategy,Nomad Foods Europe Limited,2023,3.5,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Apparel_Research_Group+Grievance_mechanism+Nomad_Foods_Europe_Limited+2018,Apparel Research Group+Grievance mechanism,Nomad Foods Europe Limited,2018,No,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Apparel_Research_Group+Grievance_mechanism+Nomad_Foods_Europe_Limited+2019,Apparel Research Group+Grievance mechanism,Nomad Foods Europe Limited,2019,No,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Apparel_Research_Group+Grievance_mechanism+Nomad_Foods_Europe_Limited+2020,Apparel Research Group+Grievance mechanism,Nomad Foods Europe Limited,2020,No,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Core+Headquarters_Location+Nomad_Foods_Europe_Limited+2019,Core+Headquarters Location,Nomad Foods Europe Limited,2019,United Kingdom,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Walk_Free+Hospitality_Sector+Nomad_Foods_Europe_Limited+2017,Walk Free+Hospitality Sector,Nomad Foods Europe Limited,2017,No,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Walk_Free+Hospitality_Sector+Nomad_Foods_Europe_Limited+2019,Walk Free+Hospitality Sector,Nomad Foods Europe Limited,2019,No,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Walk_Free+Hospitality_Sector+Nomad_Foods_Europe_Limited+2020,Walk Free+Hospitality Sector,Nomad Foods Europe Limited,2020,No,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Walk_Free+Hospitality_Sector+Nomad_Foods_Europe_Limited+2021,Walk Free+Hospitality Sector,Nomad Foods Europe Limited,2021,No,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/Walk_Free+Hospitality_Sector+Nomad_Foods_Europe_Limited+2023,Walk Free+Hospitality Sector,Nomad Foods Europe Limited,2023,No,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/~14555805,Global Reporting Initiative+Human Rights Screening of New Suppliers (G4-HR10-a),Nomad Foods Europe Limited,2020,100,https://wikirate.org/~14555779,14555805.0,https://www.nomadfoods.com/wp-content/uploads/2022/05/2021-nomadfoodsreport-v14.pdf,1.0,"Page 24, Nomad Foods screens 100% new suppliers (including indirect suppliers) using social criteria. They also have 95% of their Tier 1 suppliers registered with Sedex, which monitors compliance regarding labour rights, health and safety, environment, and business ethics. The Supplier Code of Conduct they have which guides screening sets expectations of suppliers, including, • Upholding human rights, not employing child workers and taking all possible steps to prevent any instances of modern slavery • Providing a safe and healthy workplace for all workers, including having a health and safety policy freely available to all employees • Upholding the stronger of either the International Labour Organization standard or applicable local social and collective action rights of workers • Managing community impact resulting from company and factory operations Ed Beesley[https://wikirate.org/Ed_Beesley].....2023-03-17 15:43:03 UTC",VGG6564A1057;VGG6564A1131
https://wikirate.org/~14555801,Global Reporting Initiative+Human Rights Screening of New Suppliers (G4-HR10-a),Nomad Foods Europe Limited,2021,100,https://wikirate.org/~14555779,14555801.0,https://www.nomadfoods.com/wp-content/uploads/2022/05/2021-nomadfoodsreport-v14.pdf,1.0,"Page 24, Nomad Foods screens 100% new suppliers (including indirect suppliers) using social criteria. They also have 95% of their Tier 1 suppliers registered with Sedex, which monitors compliance regarding labour rights, health and safety, environment, and business ethics. The Supplier Code of Conduct they have which guides screening sets expectations of suppliers, including, • Upholding human rights, not employing child workers and taking all possible steps to prevent any instances of modern slavery • Providing a safe and healthy workplace for all workers, including having a health and safety policy freely available to all employees • Upholding the stronger of either the International Labour Organization standard or applicable local social and collective action rights of workers • Managing community impact resulting from company and factory operations Ed Beesley[https://wikirate.org/Ed_Beesley].....2023-03-17 15:42:34 UTC",VGG6564A1057;VGG6564A1131
https://wikirate.org/~18044853,Global Reporting Initiative+Human Rights Screening of New Suppliers (G4-HR10-a),Nomad Foods Europe Limited,2023,100,https://wikirate.org/~18044813,18044853.0,,1.0,"Page 26, 100% of the new suppliers (excluding those in our most recently acquired Adriatics markets) were screened using the social criteria. desonzhang[https://wikirate.org/desonzhang].....2024-03-15 14:23:59 UTC",VGG6564A1057;VGG6564A1131
https://wikirate.org/Core+ILO_Region+Nomad_Foods_Europe_Limited+2019,Core+ILO Region,Nomad Foods Europe Limited,2019,Europe and Central Asia,,,,,,VGG6564A1057;VGG6564A1131
https://wikirate.org/~15530750,World Benchmarking Alliance+Industry,Nomad Foods Europe Limited,2023,Agricultural Products,https://wikirate.org/~15523496,15530750.0,https://www.worldbenchmarkingalliance.org/sdg2000/,1.0,,VGG6564A1057;VGG6564A1131
https://wikirate.org/~14555792,Global Reporting Initiative+Labor Practices Screening of New Suppliers  (G4-LA14-a),Nomad Foods Europe Limited,2020,100,https://wikirate.org/~14555779,14555792.0,https://www.nomadfoods.com/wp-content/uploads/2022/05/2021-nomadfoodsreport-v14.pdf,1.0,"Page 24, Nomad Foods screens 100% new suppliers (including indirect suppliers) using social criteria. They also have 95% of their Tier 1 suppliers registered with Sedex, which monitors compliance regarding labour rights, health and safety, environment, and business ethics. The Supplier Code of Conduct they have which guides screening sets expectations of suppliers, including, • Upholding human rights, not employing child workers and taking all possible steps to prevent any instances of modern slavery • Providing a safe and healthy workplace for all workers, including having a health and safety policy freely available to all employees • Upholding the stronger of either the International Labour Organization standard or applicable local social and collective action rights of workers • Managing community impact resulting from company and factory operations Ed Beesley[https://wikirate.org/Ed_Beesley].....2023-03-17 15:40:41 UTC",VGG6564A1057;VGG6564A1131
https://wikirate.org/~14555788,Global Reporting Initiative+Labor Practices Screening of New Suppliers  (G4-LA14-a),Nomad Foods Europe Limited,2021,100,https://wikirate.org/~14555779,14555788.0,https://www.nomadfoods.com/wp-content/uploads/2022/05/2021-nomadfoodsreport-v14.pdf,1.0,"Page 24, Nomad Foods screens 100% new suppliers (including indirect suppliers) using social criteria. They also have 95% of their Tier 1 suppliers registered with Sedex, which monitors compliance regarding labour rights, health and safety, environment, and business ethics. The Supplier Code of Conduct they have which guides screening sets expectations of suppliers, including, • Upholding human rights, not employing child workers and taking all possible steps to prevent any instances of modern slavery • Providing a safe and healthy workplace for all workers, including having a health and safety policy freely available to all employees • Upholding the stronger of either the International Labour Organization standard or applicable local social and collective action rights of workers • Managing community impact resulting from company and factory operations Ed Beesley[https://wikirate.org/Ed_Beesley].....2023-03-17 15:39:18 UTC",VGG6564A1057;VGG6564A1131
https://wikirate.org/~18044819,Global Reporting Initiative+Labor Practices Screening of New Suppliers  (G4-LA14-a),Nomad Foods Europe Limited,2023,100,https://wikirate.org/~18044813,18044819.0,,1.0,"Page 50, as shown in the chart, New suppliers (including indirect sup- pliers) that were screened using social criteria is 100% desonzhang[https://wikirate.org/desonzhang].....2024-03-15 13:57:12 UTC",VGG6564A1057;VGG6564A1131
https://wikirate.org/~14555797,Core+Living Wage Policy (direct employees),Nomad Foods Europe Limited,2021,Living Wage mentioned,https://wikirate.org/~14555574,14555797.0,https://www.nomadfoods.com/wp-content/uploads/2022/05/5052022-nomadfoods2021ar.pdf,1.0,"The Company operates partially funded defined benefit pension plans in Germany and Austria, an unfunded defined benefit pension plan in Sweden and defined benefit indemnity arrangements in Italy and Austria, as well as various contribution plans in other countries. Pension benefits in Switzerland are met via a contract with a collective foundation that offers a fully insured solution to provide a contribution-based cash balance retirement plan, which is classified as a defined benefit plan. In addition, an unfunded post-retirement medical plan is operated in Austria. In Germany and Italy, long term service awards are in operation and various other countries provide other employee benefits. There were no changes in the nature of any schemes in the nine months ended September 30, 2021. Qianyue Zheng[https://wikirate.org/Qianyue_Zheng].....2023-03-17 21:43:59 UTC",VGG6564A1057;VGG6564A1131
https://wikirate.org/~18044826,Core+Living Wage Policy (direct employees),Nomad Foods Europe Limited,2023,"No Living Wage Policy, Living Wage mentioned",https://wikirate.org/~14556405,18044826.0,https://www.nomadfoods.com/wp-content/uploads/2022/08/nomad-foods-supplier-code-of-conduct-july-2022.pdf,1.0,"Page 3, the company should provide all locally required workers’ benefits and written, understandable labour conditions, including the higher of minimum or living wages, overtime, and paid leave, to all workers. desonzhang[https://wikirate.org/desonzhang].....2024-03-15 14:11:16 UTC",VGG6564A1057;VGG6564A1131
https://wikirate.org/~14556414,Core+Living Wage Policy (supply chain),Nomad Foods Europe Limited,2022,"Living Wage guidelines, Living Wage practices",https://wikirate.org/~14556405,14556414.0,https://www.nomadfoods.com/wp-content/uploads/2022/08/nomad-foods-supplier-code-of-conduct-july-2022.pdf,1.0,"Mentioned that the supply chain workers will need to have a minimum living wages. If the supply chain partners breaches this clause, it will be considered as they betrayed the code of conduct and will terminate their contract Aida Xu[https://wikirate.org/Aida_Xu].....2023-03-19 02:43:34 UTC",VGG6564A1057;VGG6564A1131
https://wikirate.org/~18044790,Core+Living Wage Policy (supply chain),Nomad Foods Europe Limited,2023,Living Wage practices,https://wikirate.org/~14556405,18044790.0,https://www.nomadfoods.com/wp-content/uploads/2022/08/nomad-foods-supplier-code-of-conduct-july-2022.pdf,1.0,"""Suppliers failing to meet our minimum standards may also be subject to improvement plans deemed acceptable to Nomad Foods, all costs for which will be borne by the Suppliers."" desonzhang[https://wikirate.org/desonzhang].....2024-03-15 12:14:32 UTC",VGG6564A1057;VGG6564A1131
https://wikirate.org/~9350243,Home Office+MS Statement Includes Due Diligence,Nomad Foods Europe Limited,2019,Yes,https://wikirate.org/~9135362,9350243.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2020.csv,3.0,,VGG6564A1057;VGG6564A1131
https://wikirate.org/~13714524,Home Office+MS Statement Includes Due Diligence,Nomad Foods Europe Limited,2020,Yes,https://wikirate.org/~13684158,13714524.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/VECvN22y/2021,3.0,,VGG6564A1057;VGG6564A1131
https://wikirate.org/~13466687,Home Office+MS Statement Includes Due Diligence,Nomad Foods Europe Limited,2021,Yes,https://wikirate.org/~13403182,13466687.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2022.csv,3.0,,VGG6564A1057;VGG6564A1131
https://wikirate.org/~20078454,Home Office+MS Statement Includes Due Diligence,Nomad Foods Europe Limited,2023,Yes,https://wikirate.org/~19913523,20078454.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/VECvN22y/2024,2.0,,VGG6564A1057;VGG6564A1131
https://wikirate.org/~9548601,Home Office+MS Statement Includes Goals,Nomad Foods Europe Limited,2019,Yes,https://wikirate.org/~9135362,9548601.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2020.csv,3.0,,VGG6564A1057;VGG6564A1131
https://wikirate.org/~13727432,Home Office+MS Statement Includes Goals,Nomad Foods Europe Limited,2020,Yes,https://wikirate.org/~13684158,13727432.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/VECvN22y/2021,3.0,,VGG6564A1057;VGG6564A1131
https://wikirate.org/~13499166,Home Office+MS Statement Includes Goals,Nomad Foods Europe Limited,2021,Yes,https://wikirate.org/~13403182,13499166.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2022.csv,3.0,,VGG6564A1057;VGG6564A1131
https://wikirate.org/~20127684,Home Office+MS Statement Includes Goals,Nomad Foods Europe Limited,2023,Yes,https://wikirate.org/~19913523,20127684.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/VECvN22y/2024,2.0,,VGG6564A1057;VGG6564A1131
https://wikirate.org/~9164296,Home Office+MS Statement Includes Org Structure,Nomad Foods Europe Limited,2019,Yes,https://wikirate.org/~9135362,9164296.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2020.csv,3.0,,VGG6564A1057;VGG6564A1131
https://wikirate.org/~13700347,Home Office+MS Statement Includes Org Structure,Nomad Foods Europe Limited,2020,Yes,https://wikirate.org/~13684158,13700347.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/VECvN22y/2021,3.0,,VGG6564A1057;VGG6564A1131
https://wikirate.org/~13417483,Home Office+MS Statement Includes Org Structure,Nomad Foods Europe Limited,2021,Yes,https://wikirate.org/~13403182,13417483.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2022.csv,3.0,,VGG6564A1057;VGG6564A1131
https://wikirate.org/~20002802,Home Office+MS Statement Includes Org Structure,Nomad Foods Europe Limited,2023,Yes,https://wikirate.org/~19913523,20002802.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/VECvN22y/2024,2.0,,VGG6564A1057;VGG6564A1131
https://wikirate.org/~9219835,Home Office+MS Statement Includes Policies,Nomad Foods Europe Limited,2019,Yes,https://wikirate.org/~9135362,9219835.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2020.csv,3.0,,VGG6564A1057;VGG6564A1131
https://wikirate.org/~13705054,Home Office+MS Statement Includes Policies,Nomad Foods Europe Limited,2020,Yes,https://wikirate.org/~13684158,13705054.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/VECvN22y/2021,3.0,,VGG6564A1057;VGG6564A1131
https://wikirate.org/~13435203,Home Office+MS Statement Includes Policies,Nomad Foods Europe Limited,2021,Yes,https://wikirate.org/~13403182,13435203.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2022.csv,3.0,,VGG6564A1057;VGG6564A1131
https://wikirate.org/~20027687,Home Office+MS Statement Includes Policies,Nomad Foods Europe Limited,2023,Yes,https://wikirate.org/~19913523,20027687.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/VECvN22y/2024,2.0,,VGG6564A1057;VGG6564A1131
https://wikirate.org/~9317669,Home Office+MS Statement Includes Risks Assessment,Nomad Foods Europe Limited,2019,Yes,https://wikirate.org/~9135362,9317669.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2020.csv,3.0,,VGG6564A1057;VGG6564A1131
