Answer Page,Metric,Company,Year,Value,Source Page,Answer ID,Original Source,Source Count,Comments,ISIN
https://wikirate.org/Business_Human_Rights_Resource_Centre+Modern_Slavery_Statement+Philipp_Kuehl+Just_Eat_plc+2021,Business & Human Rights Resource Centre+Modern Slavery Statement+Philipp Kuehl,Just Eat plc,2021,10.0,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/Business_Human_Rights_Resource_Centre+Modern_Slavery_Statement+Philipp_Kuehl+Just_Eat_plc+2022,Business & Human Rights Resource Centre+Modern Slavery Statement+Philipp Kuehl,Just Eat plc,2022,10.0,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/Business_Human_Rights_Resource_Centre+Modern_Slavery_Statement+Philipp_Kuehl+Just_Eat_plc+2023,Business & Human Rights Resource Centre+Modern Slavery Statement+Philipp Kuehl,Just Eat plc,2023,10.0,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/GreenDex+Modern_Slavery_Statement+Just_Eat_plc+2020,GreenDex+Modern Slavery Statement,Just Eat plc,2020,No,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/GreenDex+Modern_Slavery_Statement+Just_Eat_plc+2021,GreenDex+Modern Slavery Statement,Just Eat plc,2021,No,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/GreenDex+Modern_Slavery_Statement+Just_Eat_plc+2022,GreenDex+Modern Slavery Statement,Just Eat plc,2022,No,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/GreenDex+Modern_Slavery_Statement+Just_Eat_plc+2023,GreenDex+Modern Slavery Statement,Just Eat plc,2023,No,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/~12557287,Walk Free+MSA registry submission,Just Eat plc,2020,UK Registry submission,https://wikirate.org/~8270833,12557287.0,https://www.just-eat.co.uk/CmsAssets/media/Files/Common/legal/modern-slavery-statement/JEL-Modern-Slavery-Statement-2019-FINAL.pdf?bid=8ff01332a5ce434da3cb056f0938b617,1.0,,GB00BKX5CN86;US48213U1051
https://wikirate.org/~13751041,Walk Free+MSA registry submission,Just Eat plc,2021,UK Registry submission,https://wikirate.org/~13725594,13751041.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/pdf-published/QDCQ73W3/2022/Just Eat Modern Slavery Statement - FYE 20211231.pdf,1.0,,GB00BKX5CN86;US48213U1051
https://wikirate.org/~16548492,Walk Free+MSA registry submission,Just Eat plc,2022,UK Registry submission,https://wikirate.org/~16517768,16548492.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/pdf-published/QDCQ73W3/2023/Modern Slavery Statement UK _2022.pdf,1.0,,GB00BKX5CN86;US48213U1051
https://wikirate.org/~19966531,Walk Free+MSA registry submission,Just Eat plc,2023,UK Registry submission,https://wikirate.org/~19880431,19966531.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/pdf-published/C3r4zjW5/2024/Modern Slavery Statement UK _2023.pdf,1.0,,GB00BKX5CN86;US48213U1051
https://wikirate.org/Walk_Free+MSA_reporting_threshold+Just_Eat_plc+2020,Walk Free+MSA reporting threshold,Just Eat plc,2020,Over,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/Walk_Free+MSA_reporting_threshold+Just_Eat_plc+2021,Walk Free+MSA reporting threshold,Just Eat plc,2021,Over,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/Walk_Free+MSA_reporting_threshold+Just_Eat_plc+2022,Walk Free+MSA reporting threshold,Just Eat plc,2022,Under,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/Walk_Free+MSA_Sector+Just_Eat_plc+2020,Walk Free+MSA Sector,Just Eat plc,2020,Hospitality,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/Walk_Free+MSA_Sector+Just_Eat_plc+2021,Walk Free+MSA Sector,Just Eat plc,2021,Hospitality,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/Walk_Free+MSA_Sector+Just_Eat_plc+2022,Walk Free+MSA Sector,Just Eat plc,2022,Other,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/Walk_Free+MSA_statement_assessed+Just_Eat_plc+2020,Walk Free+MSA statement assessed,Just Eat plc,2020,No,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/Walk_Free+MSA_statement_assessed+Just_Eat_plc+2021,Walk Free+MSA statement assessed,Just Eat plc,2021,No,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/Walk_Free+MSA_statement_assessed+Just_Eat_plc+2022,Walk Free+MSA statement assessed,Just Eat plc,2022,No,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/Walk_Free+MSA_statement_assessed+Just_Eat_plc+2023,Walk Free+MSA statement assessed,Just Eat plc,2023,No,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/Walk_Free+MSA_statement_homepage_link+Just_Eat_plc+2020,Walk Free+MSA statement homepage link,Just Eat plc,2020,No,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/Walk_Free+MSA_statement_homepage_link+Just_Eat_plc+2021,Walk Free+MSA statement homepage link,Just Eat plc,2021,No,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/Walk_Free+MSA_statement_homepage_link+Just_Eat_plc+2022,Walk Free+MSA statement homepage link,Just Eat plc,2022,No,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/Walk_Free+MSA_statement_homepage_link+Just_Eat_plc+2023,Walk Free+MSA statement homepage link,Just Eat plc,2023,No,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/Walk_Free+MSA_Statement_Publication+Just_Eat_plc+2020,Walk Free+MSA Statement Publication,Just Eat plc,2020,No,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/Walk_Free+MSA_Statement_Publication+Just_Eat_plc+2021,Walk Free+MSA Statement Publication,Just Eat plc,2021,No,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/Walk_Free+MSA_Statement_Publication+Just_Eat_plc+2022,Walk Free+MSA Statement Publication,Just Eat plc,2022,No,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/Walk_Free+MSA_Statement_Publication+Just_Eat_plc+2023,Walk Free+MSA Statement Publication,Just Eat plc,2023,No,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/Nottingham_Trent_SDG_Summer_School_2019_Research_Group+Nottingham_Trent_SDG_Disclosure_Rate+Just_Eat_plc+2021,Nottingham Trent SDG Summer School 2019 Research Group+Nottingham Trent SDG Disclosure Rate,Just Eat plc,2021,4,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/GreenDex+Number_of_employees+Just_Eat_plc+2021,GreenDex+Number of employees,Just Eat plc,2021,20235,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/GreenDex+Number_of_Female_Employees+Just_Eat_plc+2021,GreenDex+Number of Female Employees,Just Eat plc,2021,Unknown,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/Richard_Mills+Number_of_labour_related_GRI_disclosures+Just_Eat_plc+2021,Richard Mills+Number of labour-related GRI disclosures,Just Eat plc,2021,1,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/~8832022,Home Office+Organisation Sectors,Just Eat plc,2020,"Consumer services/ including accommodation/ hospitality/ tourism and leisure, Food and beverages/ agriculture and fishing",https://wikirate.org/~8406511,8832022.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/QDCQ73W3/2021,1.0,,GB00BKX5CN86;US48213U1051
https://wikirate.org/~13547771,Home Office+Organisation Sectors,Just Eat plc,2021,"Consumer services/ including accommodation/ hospitality/ tourism and leisure, Information technology and telecommunication, Transportation/ logistics/ and storage",https://wikirate.org/~13398001,13547771.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/QDCQ73W3/2022,1.0,Other org sectors: Retail platform and logistics,GB00BKX5CN86;US48213U1051
https://wikirate.org/~17679278,Home Office+Organisation Sectors,Just Eat plc,2022,Other,https://wikirate.org/~16525426,17679278.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/QDCQ73W3/2023,1.0,Other org sectors: Technology and logistics,GB00BKX5CN86;US48213U1051
https://wikirate.org/~15284482,Commons+Parent of,Just Eat plc,2020,2,,15284482.0,,0.0,,GB00BKX5CN86;US48213U1051
https://wikirate.org/~15312208,Commons+Parent of,Just Eat plc,2021,2,,15312208.0,,0.0,,GB00BKX5CN86;US48213U1051
https://wikirate.org/GreenDex+Percentage_of_Female_Employees+Just_Eat_plc+2021,GreenDex+Percentage of Female Employees,Just Eat plc,2021,Unknown,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/~8810817,Home Office+Response to ILO indicator findings in MS Statement,Just Eat plc,2020,Other,https://wikirate.org/~8066337,8810817.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2021.csv,3.0,,GB00BKX5CN86;US48213U1051
https://wikirate.org/University_of_Sydney_SDG_Research_Group_2019+Social_Metrics_Disclosure_Rate+Just_Eat_plc+2021,University of Sydney SDG Research Group 2019+Social Metrics Disclosure Rate,Just Eat plc,2021,1.4285714285714284,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/University_of_Sydney_SDG_Research_Group_2021+Social_Metrics_Disclosure_Rate+Just_Eat_plc+2021,University of Sydney SDG Research Group 2021+Social Metrics Disclosure Rate,Just Eat plc,2021,20,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/~8818362,Home Office+Turnover (range),Just Eat plc,2020,Over £500 million,https://wikirate.org/~8406511,8818362.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/QDCQ73W3/2021,1.0,,GB00BKX5CN86;US48213U1051
https://wikirate.org/~13543952,Home Office+Turnover (range),Just Eat plc,2021,Over £500 million,https://wikirate.org/~13398001,13543952.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/QDCQ73W3/2022,1.0,,GB00BKX5CN86;US48213U1051
https://wikirate.org/~17682621,Home Office+Turnover (range),Just Eat plc,2022,Under £36 million,https://wikirate.org/~16525426,17682621.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/QDCQ73W3/2023,1.0,,GB00BKX5CN86;US48213U1051
https://wikirate.org/Walk_Free+UK_MSA_statement_assessed+Just_Eat_plc+2020,Walk Free+UK MSA statement assessed,Just Eat plc,2020,No,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/Walk_Free+UK_MSA_statement_assessed+Just_Eat_plc+2021,Walk Free+UK MSA statement assessed,Just Eat plc,2021,No,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/Walk_Free+UK_MSA_statement_assessed+Just_Eat_plc+2022,Walk Free+UK MSA statement assessed,Just Eat plc,2022,No,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/Walk_Free+UK_MSA_statement_assessed+Just_Eat_plc+2023,Walk Free+UK MSA statement assessed,Just Eat plc,2023,No,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/~12654602,Poverty Footprint+Women in Management Positions,Just Eat plc,2021,Unknown,https://wikirate.org/~12654580,12654602.0,,1.0,Not reported. Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-13 08:41:29 UTC,GB00BKX5CN86;US48213U1051
https://wikirate.org/Commons+Women_on_Board+Just_Eat_plc+2021,Commons+Women on Board,Just Eat plc,2021,28.57,,,,,,GB00BKX5CN86;US48213U1051
https://wikirate.org/~12654587,Core+Women on Board,Just Eat plc,2021,28.57,https://wikirate.org/~12654580,12654587.0,,1.0,"(Calculation : Female/(Male + Female) * 100 = 2/7*100 = 28.57 % ) pg. 88 - 91 ""Supervisory Board As per 31 December 2021, the Supervisory Board consists of the following Supervisory Directors: Adriaan Nühn (Male) Corinne Vigreu (Female) Ron Teerlink (Male) Gwyn Burr (Female) Jambu Palaniappan (Male) David Fisher (Male) Lloyd Frink (Male)"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-13 07:54:10 UTC",GB00BKX5CN86;US48213U1051
https://wikirate.org/GreenDex+Women_on_Board+Just_Eat_plc+2021,GreenDex+Women on Board,Just Eat plc,2021,28.57,,,,,,GB00BKX5CN86;US48213U1051
