url,content,type,position,Language
https://genv.org/pt-br/category/animais-pt-br/page/2/,https://genv.org/wp-content/uploads/2019/03/vegan-trending--400x274.jpg,image,29,GenV Brazilian Portuguese
https://genv.org/pt-br/category/animais-pt-br/page/2/,Por que tanta gente está virando vegana?,text,30,GenV Brazilian Portuguese
https://genv.org/pt-br/category/animais-pt-br/page/2/,Quer aderir ao veganismo?,text,31,GenV Brazilian Portuguese
https://genv.org/pt-br/category/animais-pt-br/page/2/,Já adotou o veganismo?,text,32,GenV Brazilian Portuguese
https://genv.org/pt-br/category/animais-pt-br/page/2/,"Receba as notícias mais recentes, conteúdos e dicas sobre veganismo do mundo todo.",text,33,GenV Brazilian Portuguese
https://genv.org/pt-br/category/animais-pt-br/page/2/,"Generation Vegan é uma organização sem fins lucrativos, registrada como 501(c)(3) de acordo com a legislação estadunidense, que se dedica a divulgar informações sobre os benefícios ambientais, éticos, pessoais e de saúde pública de uma alimentação baseada em plantas.",text,34,GenV Brazilian Portuguese
https://genv.org/pt-br/category/animais-pt-br/page/2/,"Impulsionada pela filantropia, a GenV (Million Dollar Vegan) é uma organização sem fins lucrativos, registrada como 501(c)(3) de acordo com a legislação estadunidense. Número fiscal 87-2839022",text,35,GenV Brazilian Portuguese
https://genv.org/pt-br/million-dollar-vegan/fight-climate-change-with-diet-change/,"Ao visitar nosso site, você concorda com nossa política de privacidade em relação a cookies, informações, estatísticas, etc.Leia mais",text,1,GenV Brazilian Portuguese
https://genv.org/pt-br/million-dollar-vegan/fight-climate-change-with-diet-change/,"Ao visitar nosso site, você concorda com nossa política de privacidade em relação a cookies, informações, estatísticas, etc.Leia mais",text,2,GenV Brazilian Portuguese
https://genv.org/pt-br/million-dollar-vegan/fight-climate-change-with-diet-change/,AceitarX,text,3,GenV Brazilian Portuguese
https://genv.org/pt-br/million-dollar-vegan/fight-climate-change-with-diet-change/,Combata a mudança climática com mudança alimentar,text,4,GenV Brazilian Portuguese
https://genv.org/pt-br/million-dollar-vegan/fight-climate-change-with-diet-change/,https://genv.org/wp-content/uploads/2022/03/fight-climate-change-header-1-400x200.jpg,image,5,GenV Brazilian Portuguese
https://genv.org/pt-br/million-dollar-vegan/fight-climate-change-with-diet-change/,"Em 2019, com o apoio de Paul McCartney e muitas outras celebridades, cientistas e ambientalistas, oferecemos ao Papa Francisco US$ 1 milhão em doação a uma instituição de caridade que ele escolhesse se ele experimentasse uma alimentação 100% vegetal na Quaresma. A campanha foi lançada em 15 países e ganhou as manchetes globais.",text,6,GenV Brazilian Portuguese
https://genv.org/pt-br/million-dollar-vegan/fight-climate-change-with-diet-change/,"O objetivo da campanha era deixar claro o vínculo entre nossas escolhas alimentares e a degradação climática, o desmatamento e a perda de biodiversidade. Todas essas questões haviam sido mencionadas pelo Papa Francisco em sua Carta Encíclica Laudato Si de 2015. O que provavelmente ele não sabia é que uma atividade humana impulsiona todos esses problemas: a pecuária.",text,7,GenV Brazilian Portuguese
https://genv.org/pt-br/million-dollar-vegan/fight-climate-change-with-diet-change/,"A embaixadora da nossa campanha foi Genesis Butler, de 12 anos, ativista pela causa animal e ativista climática. Em sua carta ao Papa, ela destacou o papel desempenhado pela pecuária nas mudanças climáticas, na poluição, na fome mundial, na extinção da vida selvagem e no sofrimento dos animais criados para abate. Genesis incentivou o pontífice a agir e pediu para encontrá-lo.",text,8,GenV Brazilian Portuguese
https://genv.org/pt-br/million-dollar-vegan/fight-climate-change-with-diet-change/,A Campanha em Fotos,text,9,GenV Brazilian Portuguese
https://genv.org/pt-br/million-dollar-vegan/fight-climate-change-with-diet-change/,"Genesis foi convidada para visitar o Vaticano, onde se encontrou com um padre católico.",text,10,GenV Brazilian Portuguese
https://genv.org/pt-br/million-dollar-vegan/fight-climate-change-with-diet-change/,"Genesis foi convidada para visitar o Vaticano, onde se encontrou com um padre católico. Ela falou com tanta honestidade e paixão que o padre Ptasznik concordou em ser seu mensageiro, em levar sua carta assinada por celebridades, cientistas e dezenas de milhares de pessoas e em entregá-la pessoalmente ao Papa Francisco. Em resposta, o Papa reconheceu nossa campanha e enviou sua bênção a Genesis.",text,11,GenV Brazilian Portuguese
https://genv.org/pt-br/million-dollar-vegan/fight-climate-change-with-diet-change/,"Não sabemos se o Papa Francisco mudou sua alimentação na Quaresma. O que podemos afirmar é que essa campanha gerou mais de 1.000 artigos na mídia e garantiu que o mundo reconhecesse o papel da pecuária nas questões ambientais mais urgentes do nosso tempo. Para milhões de pessoas, esta foi provavelmente a primeira vez que elas ficaram cientes desse problema e mais de 25.000 pessoas tomaram a atitude de acessar nosso Guia de Veganismo para Iniciante.",text,12,GenV Brazilian Portuguese
https://genv.org/pt-br/million-dollar-vegan/fight-climate-change-with-diet-change/,A Campanha em Números,text,13,GenV Brazilian Portuguese
https://genv.org/pt-br/million-dollar-vegan/fight-climate-change-with-diet-change/,Saiba Mais:,text,14,GenV Brazilian Portuguese
https://genv.org/pt-br/million-dollar-vegan/fight-climate-change-with-diet-change/,https://genv.org/wp-content/uploads/2019/02/pope-francis-400x267.jpg,image,15,GenV Brazilian Portuguese
https://genv.org/pt-br/million-dollar-vegan/fight-climate-change-with-diet-change/,Os nossos primeiros sete dias… O papa Francisco está ouvindo?,text,16,GenV Brazilian Portuguese
https://genv.org/pt-br/million-dollar-vegan/fight-climate-change-with-diet-change/,https://genv.org/wp-content/uploads/2019/02/Priest-blog-post-image-400x267.png,image,17,GenV Brazilian Portuguese
https://genv.org/pt-br/million-dollar-vegan/fight-climate-change-with-diet-change/,Genesis é convidada ao Vaticano para entregar sua mensagem!,text,18,GenV Brazilian Portuguese
https://genv.org/pt-br/million-dollar-vegan/fight-climate-change-with-diet-change/,https://genv.org/wp-content/uploads/2019/03/NEW-Genesis-Butler-holding-letter-response-from-Vatican-1-400x344.jpeg,image,19,GenV Brazilian Portuguese
https://genv.org/pt-br/million-dollar-vegan/fight-climate-change-with-diet-change/,Papa Francisco responde carta de Genesis Butler,text,20,GenV Brazilian Portuguese
https://genv.org/pt-br/million-dollar-vegan/fight-climate-change-with-diet-change/,Quer aderir ao veganismo?,text,21,GenV Brazilian Portuguese
https://genv.org/pt-br/million-dollar-vegan/fight-climate-change-with-diet-change/,Já adotou o veganismo?,text,22,GenV Brazilian Portuguese
https://genv.org/pt-br/million-dollar-vegan/fight-climate-change-with-diet-change/,"Receba as notícias mais recentes, conteúdos e dicas sobre veganismo do mundo todo.",text,23,GenV Brazilian Portuguese
https://genv.org/pt-br/million-dollar-vegan/fight-climate-change-with-diet-change/,"Generation Vegan é uma organização sem fins lucrativos, registrada como 501(c)(3) de acordo com a legislação estadunidense, que se dedica a divulgar informações sobre os benefícios ambientais, éticos, pessoais e de saúde pública de uma alimentação baseada em plantas.",text,24,GenV Brazilian Portuguese
https://genv.org/pt-br/million-dollar-vegan/fight-climate-change-with-diet-change/,"Impulsionada pela filantropia, a GenV (Million Dollar Vegan) é uma organização sem fins lucrativos, registrada como 501(c)(3) de acordo com a legislação estadunidense. Número fiscal 87-2839022",text,25,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,"Ao visitar nosso site, você concorda com nossa política de privacidade em relação a cookies, informações, estatísticas, etc.Leia mais",text,1,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,"Ao visitar nosso site, você concorda com nossa política de privacidade em relação a cookies, informações, estatísticas, etc.Leia mais",text,2,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,AceitarX,text,3,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,O que é senciência e por que é tão importante reconhecer os animais como seres sencientes?,text,4,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,https://genv.org/wp-content/uploads/2023/04/pexels-brett-sayles-4826040-400x267.jpeg,image,5,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,"A drag queen e cantora vegana,Leyllah Diva Black, acaba de lançar uma música chamada Senciente em parceria com a GenV. Por isso, decidimos aproveitar essa oportunidade para divulgar mais informações sobre a senciência animal. Se você ainda não ouviu a música, confira o lyric video em nossocanal do Youtubee aproveite o ritmo para descobrir mais sobre seres sencientes neste post.",text,6,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,"Um ser senciente é um ser consciente e com interesses específicos, que tem a capacidade de armazenar experiências e, baseado nelas, tomar decisões próprias para garantir seu bem-estar e sobrevivência. A partir do século XVIII, para a filosofia, o termo “senciência” se diferencia da razão. A senciência se refere à capacidade de experimentar sensações e ter percepções subjetivas a respeito do mundo ao redor. Essas sensações e experiências podem ser compreendidas por quem as vive como positivas ou negativas, de modo que podem orientar mudanças de hábitos ou ações.",text,7,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,"O sencientismo é um posicionamento ético que defende, como argumento central, que os seres que devem ser considerados moralmente são aqueles com capacidade de sentir. As posições antropocêntricas utilizam o critério da senciência para separar os animais humanos dos não humanos a fim de defender a supremacia dos seres humanos por sua capacidade de ter experiências e consciência. Assim, os interesses dos seres humanos valeriam mais do que os de outros seres por serem os humanos entidades dotadas de senciência.",text,8,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,O ser humano é o único ser senciente?,text,9,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,"Ao tomar por referência a definição anterior, é possível deduzir que todos os animais têm senciência. Veja o caso dos animais domésticos.O adestramento costuma funcionar com base em estímulos de premiação e castigo de tal forma que se pode modificar o comportamento desses animais. Isso significa que esses animais têm uma experiência subjetiva que interpretam como positiva (prêmio) ou negativa (castigo) e agem como consequência disso. Talvez em animais menos parecidos com os humanos, isto é, todos os que não são mamíferos, o conceito se torna mais confuso, especialmente porque temos menos familiaridade para interpretar as formas de comunicação de tais seres. Por isso, há anos, esse tem sido um debate tanto para a filosofia como para as ciências biológicas.",text,10,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,https://genv.org/wp-content/uploads/2023/04/pexels-gilmer-diaz-estela-3151647.jpeg,image,11,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,O que diz a ciência?,text,12,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,"Em julho de 2012, foi publicada a Declaração de Cambridge a respeito da consciência. Na Inglaterra, foi reunido um grupo internacional de neurocientistas, neurofarmacólogos, neurofisiologistas, neuroanatomistas e neurocientistas da computação para reexaminar os substratos neurobiológicos da experiência consciente e outros comportamentos relacionados em seres humanos e animais não humanos.",text,13,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,"Uma das questões a ser estudada era a afirmação de que apenas os animais que possuem neocórtex (alguns mamíferos, em especial os do gênerohomo) têm a capacidade de sentir prazer e dor, portanto, têm interesses e são sujeitos que devem ser considerados moralmente.",text,14,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,https://genv.org/wp-content/uploads/2023/04/pexels-pixabay-531495.jpeg,image,15,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,"A pesquisa comparativa nessa área enfrenta um obstáculo que é a incapacidade dos animais não humanos, e muitas vezes os próprios humanos, de comunicar suas experiências subjetivas de maneira clara e inteligível. Entretanto, esse grupo de cientistas chegou a alguns consensos:",text,16,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,"A ausência de um neocórtex não parece impedir que um organismo experimente estados afetivos. Evidências convergentes indicam que os animais não humanos têm os substratos neuroanatômicos, neuroquímicos e neurofisiológicos de estados de consciência juntamente com a capacidade de exibir comportamentos intencionais. Consequentemente, o peso das evidências indica que os humanos não são os únicos a possuir os substratos neurológicos que geram a consciência. Animais não humanos, incluindo todos os mamíferos e as aves, e muitas outras criaturas, incluindo polvos, também possuem esses substratos neurológicos",text,17,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,"Aquié possível escutar a leitura das conclusões consensuadas na Declaração nas vozes de seus protagonistas (com legenda em espanhol). É possível ler a tradução em português do documento,neste link.",text,18,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,Essa declaração científica fornece as bases fundamentais para afirmar que animais são seres sencientes.,text,19,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,https://genv.org/wp-content/uploads/2023/04/pexels-pixabay-162240.jpeg,image,20,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,Quais critérios são úteis para avaliar a senciência de outros seres?,text,21,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,"A postura antropocêntrica amplamente disseminada que afirma que apenas os seres humanos são conscientes e capazes de ter experiências subjetivas de dor e prazer está frequentemente apoiada no pressuposto de que não podemos acessar o conteúdo mental e subjetivo dos animais porque não temos os meios de nos comunicar com eles. Isso, longe de ser uma afirmação sensata, nos levaria a uma situação em que se poderia dizer que um bebê humano não é um ser senciente, porque não podemos nos comunicar efetivamente com ele, ou que uma pessoa com alguma deficiência que a impeça de comunicar com clareza suas experiências e sensações tampouco é um ser senciente. Perigoso, não é?",text,22,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,"Por meio de numerosas pesquisas científicas, da área de biologia até a etologia (ciência que estuda o comportamento animal), há várias coisas que podemos saber para determinar se os animais têm consciência ou não.",text,23,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,Alguns critérios que permitem avaliar a senciência são:,text,24,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,1. O comportamento:,text,25,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,"Frente a diferentes estímulos que nos provocam dor e prazer, nosso comportamento muda. O modo de nos mover, ficar ou partir, adotar posturas defensivas, gritar, gemer etc. Os animais têm esse tipo de comportamento o tempo todo. Mesmo assim, existem comportamentos que não são uma resposta imediata ao estímulo, mas parte de um processo de aprendizagem que se mantém no tempo. As habilidades cognitivas podem ser definidas como processos por meio dos quais a informação ao redor é percebida, processada, transformada, armazenada e, em seguida, utilizada para tomar decisões e agir. Por exemplo,algumas espécies de polvos utilizam outros elementos do seu entorno (conchas, pedras ou lama) como esconderijo em caso de perigo iminente. Também já se comprovou que os polvos mudam de toca após algum estímulo doloroso em seu esconderijo. Mas não é somente por meio da dor ou do prazer que podemos comprovar a senciência dos animais: é possível constatar isso em todos os momentos de suas vidas. De fato, para qualquer ser, a condição para se manter com vida está em como responder ao meio: agir de uma maneira ou de outra; comer ou não; correr ou não; esconder-se ou sair para explorar; reter urina ou eliminá-la; e assim são os milhares de comportamentos cotidianos que os animais decidem ou não realizar de acordo com a leitura que fazem das condições do seu ambiente. A etologia é a ciência que estuda o comportamento animal. Como os animais conseguiriam tomar essas decisões se não tivessem consciência?",text,26,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,https://genv.org/wp-content/uploads/2023/04/pexels-pia-b-3046629.jpeg,image,27,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,2. Considerações evolutivas:,text,28,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,"A existência de seres com consciência se explica por um aumento de suas capacidades de sobrevivência e, portanto, de transmitir seus genes às novas gerações a fim de perpetuar a espécie. A consciência requer uma imensa quantidade de energia para os organismos, de modo que se ela não fosse necessária para garantir a sobrevivência seria mais um estorvo do que uma vantagem. Os humanos utilizam mais de 20% de sua energia em processos conscientes. A proporção é parecida em outros animais. Em seres que não demandam tomadas de decisão constantes por causa de seu modo de vida, como as plantas ou os fungos, que não se locomovem, esse gasto de energia não é necessário.",text,29,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,3. Fisiologia:,text,30,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,"A mera existência de um sistema nervoso não é condição suficiente para a senciência: esse sistema nervoso precisa estar centralizado. Atualmente sabemos que é necessário um sistema nervoso central para a ocorrência da senciência. Por sua vez, os sistemas nervosos das diferentes espécies são muito variados, com diferentes complexidades e graus de centralização. Então, que outros critérios fisiológicos ajudam nessa análise? A existência de substâncias químicas que funcionam como analgésicos em certos animais apenas se explica caso esses animais sintam dor. Um grande número de invertebrados com sistemas nervosos centrais simples também secreta essas substâncias. Outro critério que reforça a ideia de senciência é a nocicepção: a detecção de estímulos sensoriais prejudiciais ou potencialmente prejudiciais. Existem organismos que possuem substâncias nociceptivas que transmitem essa informação. Para determinar que isso tem a ver com a percepção da dor, seria necessário um cérebro, atualmente desconhecido pela ciência em suas condições estruturais, para interpretar as informações da nocicepção como dor. No entanto, essas substâncias nos animais não cumprem nenhuma outra função, o que nos faz suspeitar, mesmo sem respaldo científico até o momento, que elas existem para proteger esses organismos de experiências nocivas.",text,31,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,https://genv.org/wp-content/uploads/2023/04/pexels-matthias-zomer-66627.jpeg,image,32,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,Conclusão,text,33,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,"Nos dias atuais, não existem mecanismos científicos que determinem com exatidão o que é a consciência, como ela é produzida e como funciona. Entretanto, há certo consenso a respeito da capacidade de sentir dos animais não humanos. Esse é um assunto de extrema importância, já que dependendo da consideração que, enquanto sociedade, damos aos animais, as atitudes que entendemos como aceitáveis em relação a eles mudariam. A legislação de muitos países ainda considera os animais como coisas. As leis são reflexos de certos consensos sociais, respondem a interesses determinados e foram escritas em momentos específicos da história. Com a evidência científica disponível e com uma atitude de mais humildade, empatia e amor para com os seres vivos que nos rodeiam, você não acha que já é hora de nos convencermos de que os animais sentem e que devemos respeitá-los e garantir-lhes vidas dignas? Embora ainda estejamos longe desse objetivo, uma vez que há bilhões de animais confinados em fazendas industriais cruéis, o fato de esses debates estarem sendo realizados em países comoBrasil,MéxicoeArgentinaé um bom sinal.",text,34,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,Descubra o veganismo pelos animais! Inscreva-se em um de nossosprogramas gratuitos de 7 ou 30 dias.,text,35,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,Compartilhe,text,36,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,Mais posts do blog,text,37,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,https://genv.org/wp-content/uploads/2023/05/Mothers-Day-Sandra-Sachs-400x267.jpeg,image,38,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,O desejo de uma criança em se tornar vegana mudou a minha vida,text,39,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,https://genv.org/wp-content/uploads/2023/03/against-all-oppression-400x267.jpg,image,40,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,Desconstruindo opressões:uma abordagem antiespecista e feminista,text,41,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,https://genv.org/wp-content/uploads/2023/02/Most-soy-crops-are-fed-to-farmed-animals-400x267.jpeg,image,42,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,Uso da terra e insegurança alimentar: como o veganismo pode alimentar e proteger o mundo,text,43,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,Quer aderir ao veganismo?,text,44,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,Já adotou o veganismo?,text,45,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,"Receba as notícias mais recentes, conteúdos e dicas sobre veganismo do mundo todo.",text,46,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,"Generation Vegan é uma organização sem fins lucrativos, registrada como 501(c)(3) de acordo com a legislação estadunidense, que se dedica a divulgar informações sobre os benefícios ambientais, éticos, pessoais e de saúde pública de uma alimentação baseada em plantas.",text,47,GenV Brazilian Portuguese
https://genv.org/pt-br/o-que-e-senciencia/,"Impulsionada pela filantropia, a GenV (Million Dollar Vegan) é uma organização sem fins lucrativos, registrada como 501(c)(3) de acordo com a legislação estadunidense. Número fiscal 87-2839022",text,48,GenV Brazilian Portuguese
https://genv.org/pt-br/our-work/go-vegan-rishi-sunak/,"Ao visitar nosso site, você concorda com nossa política de privacidade em relação a cookies, informações, estatísticas, etc.Leia mais",text,1,GenV Brazilian Portuguese
https://genv.org/pt-br/our-work/go-vegan-rishi-sunak/,"Ao visitar nosso site, você concorda com nossa política de privacidade em relação a cookies, informações, estatísticas, etc.Leia mais",text,2,GenV Brazilian Portuguese
https://genv.org/pt-br/our-work/go-vegan-rishi-sunak/,AceitarX,text,3,GenV Brazilian Portuguese
https://genv.org/pt-br/our-work/go-vegan-rishi-sunak/,Apoiando a produção à base de plantas no Reino Unido,text,4,GenV Brazilian Portuguese
https://genv.org/pt-br/our-work/go-vegan-rishi-sunak/,https://genv.org/wp-content/uploads/2022/12/header-rishi-400x267.jpg,image,5,GenV Brazilian Portuguese
https://genv.org/pt-br/our-work/go-vegan-rishi-sunak/,"Em dezembro de 2022, oferecemos ao primeiro-ministro do Reino Unido 1 milhão de libras para doação a uma ONG de sua escolha, caso ele aceitasse descobrir o veganismo por um mês. Esta oferta foi feita para confirmar o compromisso de seu governo de orientar seu país em direção a um futuro melhor.",text,6,GenV Brazilian Portuguese
https://genv.org/pt-br/our-work/go-vegan-rishi-sunak/,"Publicamos umacarta endereçada ao primeiro-ministroem vários jornais do Reino Unido, além de enviá-la diretamente para o parlamento britânico e o seu endereço oficial. Também lançamos uma campanha de alto impacto em todo o centro de Londres, que incluiu um outdoor gigante, mais de 5.600 painéis de metrô, um banner de 30 metros pendurado na ponte do parlamento e um grande evento de divulgação em Westminster.",text,7,GenV Brazilian Portuguese
https://genv.org/pt-br/our-work/go-vegan-rishi-sunak/,A campanha em fotos,text,8,GenV Brazilian Portuguese
https://genv.org/pt-br/our-work/go-vegan-rishi-sunak/,"Cumprir o compromisso climático do Reino Unido exige abordar a pecuária, que é responsável por pelo menos 16,5% de todas as emissões de gases de efeito estufa produzidas pelo ser humano. A adoção de um sistema alimentar à base de plantas também apoia os pequenos agricultores, que são os mais vulneráveis ao clima e ao colapso ambiental e que estão sendo expulsos do campo pelo crescimento das fazendas industriais. Além disso, reverteria a crise de biodiversidade do Reino Unido, já que a mudança para um sistema alimentar à base de plantas exigiria cerca de 75% menos de terra que poderia ser restaurada e reflorestada.",text,9,GenV Brazilian Portuguese
https://genv.org/pt-br/our-work/go-vegan-rishi-sunak/,"Em 26 de janeiro, a GenV recebeuuma carta oficial do governoem resposta ao nosso pedido para que Rishi Sunak adotasse uma alimentação vegana. A resposta evasiva veio do membro do parlamento Mark Spencer — um representante do Departamento de Meio Ambiente, Alimentos e Assuntos Rurais que também é produtor de carne bovina, ovina e de ovos. Sem surpresa, a carta representava mais um ‘blá-blá-blá’ em vez de uma ação significativa e decisiva.",text,10,GenV Brazilian Portuguese
https://genv.org/pt-br/our-work/go-vegan-rishi-sunak/,"Apesar da resposta decepcionante do primeiro-ministro, as notícias de nossa campanha de um milhão de libras chegaram às manchetes em pelo menos 14 países, incluindo o Brasil, e resultaram em duas aparições na TV do Reino Unido, levando informação sobre os benefícios do veganismo a mais de 3 bilhões de pessoas. Leia a matéria que saiu na Folha de São Paulo sobre a campanhaneste link.",text,11,GenV Brazilian Portuguese
https://genv.org/pt-br/our-work/go-vegan-rishi-sunak/,A campanha em números,text,12,GenV Brazilian Portuguese
https://genv.org/pt-br/our-work/go-vegan-rishi-sunak/,Saiba mais,text,13,GenV Brazilian Portuguese
https://genv.org/pt-br/our-work/go-vegan-rishi-sunak/,https://genv.org/wp-content/uploads/2023/01/shutterstock_2219757061-rishi-400x267.jpeg,image,14,GenV Brazilian Portuguese
https://genv.org/pt-br/our-work/go-vegan-rishi-sunak/,O governo do Reino Unido responde a GenV sobre o desafio vegano de £1 milhão,text,15,GenV Brazilian Portuguese
https://genv.org/pt-br/our-work/go-vegan-rishi-sunak/,https://genv.org/wp-content/uploads/2022/12/dear-prime-minister-400x267.jpg,image,16,GenV Brazilian Portuguese
https://genv.org/pt-br/our-work/go-vegan-rishi-sunak/,Nossa carta para Rishi Sunak,text,17,GenV Brazilian Portuguese
https://genv.org/pt-br/our-work/go-vegan-rishi-sunak/,https://genv.org/wp-content/uploads/2022/12/Rishi-Launch-Blog-Post-400x267.jpg,image,18,GenV Brazilian Portuguese
https://genv.org/pt-br/our-work/go-vegan-rishi-sunak/,Estamos oferecendo ao primeiro-ministro britânico Rishi Sunak UM MILHÃO DE LIBRAS ESTERLINAS para descobrir o veganismo por um mês,text,19,GenV Brazilian Portuguese
https://genv.org/pt-br/our-work/go-vegan-rishi-sunak/,Quer aderir ao veganismo?,text,20,GenV Brazilian Portuguese
https://genv.org/pt-br/our-work/go-vegan-rishi-sunak/,Já adotou o veganismo?,text,21,GenV Brazilian Portuguese
https://genv.org/pt-br/our-work/go-vegan-rishi-sunak/,"Receba as notícias mais recentes, conteúdos e dicas sobre veganismo do mundo todo.",text,22,GenV Brazilian Portuguese
https://genv.org/pt-br/our-work/go-vegan-rishi-sunak/,"Generation Vegan é uma organização sem fins lucrativos, registrada como 501(c)(3) de acordo com a legislação estadunidense, que se dedica a divulgar informações sobre os benefícios ambientais, éticos, pessoais e de saúde pública de uma alimentação baseada em plantas.",text,23,GenV Brazilian Portuguese
https://genv.org/pt-br/our-work/go-vegan-rishi-sunak/,"Impulsionada pela filantropia, a GenV (Million Dollar Vegan) é uma organização sem fins lucrativos, registrada como 501(c)(3) de acordo com a legislação estadunidense. Número fiscal 87-2839022",text,24,GenV Brazilian Portuguese
https://genv.org/pt-br/uso-da-terra-e-inseguranca-alimentar/,"Ao visitar nosso site, você concorda com nossa política de privacidade em relação a cookies, informações, estatísticas, etc.Leia mais",text,1,GenV Brazilian Portuguese
https://genv.org/pt-br/uso-da-terra-e-inseguranca-alimentar/,"Ao visitar nosso site, você concorda com nossa política de privacidade em relação a cookies, informações, estatísticas, etc.Leia mais",text,2,GenV Brazilian Portuguese
https://genv.org/pt-br/uso-da-terra-e-inseguranca-alimentar/,AceitarX,text,3,GenV Brazilian Portuguese
https://genv.org/pt-br/uso-da-terra-e-inseguranca-alimentar/,Uso da terra e insegurança alimentar: como o veganismo pode alimentar e proteger o mundo,text,4,GenV Brazilian Portuguese
https://genv.org/pt-br/uso-da-terra-e-inseguranca-alimentar/,https://genv.org/wp-content/uploads/2023/02/Most-soy-crops-are-fed-to-farmed-animals-400x267.jpeg,image,5,GenV Brazilian Portuguese
https://genv.org/pt-br/uso-da-terra-e-inseguranca-alimentar/,"É comum ouvir que o veganismo diz respeito aos animais ou ao meio ambiente, mas na verdade é um movimento onde os direitos humanos, os direitos dos animais e a justiça ambiental se cruzam. Uma questão central que une essas lutas é como alimentar a população humana da melhor maneira, porque os alimentos que escolhemos produzir têm um impacto significativo para o planeta.",text,6,GenV Brazilian Portuguese
https://genv.org/pt-br/uso-da-terra-e-inseguranca-alimentar/,O uso da terra para a alimentação,text,7,GenV Brazilian Portuguese
https://genv.org/pt-br/uso-da-terra-e-inseguranca-alimentar/,"Pode parecer surpreendente a enorme diferença na quantidade de terra utilizada para produzir cada tipo de alimento. Um erro comum é acreditar que quanto mais vegetais são consumidos pelos humanos, mais terras são necessárias para produzi-los. Na realidade, isso é um equívoco! A cada ano, o sistema alimentar mata 80 bilhões de animais — isso é dez vezes mais animais do que a população humana inteira. Cada um desses animais precisa se alimentar durante a vida. Isso significa que, em vez de se produzir vegetais para alimentar 8 bilhões de pessoas humanas, são cultivados alimentos para 80 bilhões de animais da pecuária. É por isso que a produção de alimentos necessita de tanta terra.",text,8,GenV Brazilian Portuguese
