"url","content","type","position"
"https://www.themissionmotor.org/support","Create the future! Non-profit organizations play a crucial role in bringing about a positive change in the world. To induce this positive change effectively, young nonprofits need advice and training. Unfortunately, many lack the financial resources to hire support. The Mission Motor provides support free of charge, so non-profits can quickly and effectively design and implement alternatives to harmful practices and advocate for a more sustainable world.","text",5
"https://www.themissionmotor.org/support","https://images.squarespace-cdn.com/content/v1/62dbd7d5e2512d7fdad1729c/1695157244768-GJFGH0S135RDZXU6PIJN/image-asset.jpeg","image",6
"https://www.themissionmotor.org/support","Support the MEL Community of Practice We are building a community of practice consisting of organizations, trainers, and funders, who will provide (peer) support and act as role models. Through online meetings and the IAA Slack-platform, The Mission Motor will fuel interaction between people interested in MEL.Together we will share best practices and gain knowledge on how to advance MEL within the vegan and animal advocacy domain, andcreate an environment for continuous learning and improvement. Send us a message to join this Community of Practice, or support its creation by inviting us to your podcast or speak at your animal and vegan advocacy conference.","text",7
"https://www.themissionmotor.org/support","https://images.squarespace-cdn.com/content/v1/62dbd7d5e2512d7fdad1729c/0c9e824b-3371-49a2-8f56-67ac76324646/hand+holding+pig+figurine+1200060-pxhere.com.jpg","image",8
"https://www.themissionmotor.org/support","Donate If you are passionate about reinforcing non-profits fighting for a sustainable future free of factory farming with sufficient food for all, consider donating to The Mission Motor! You can support the Dutch or international project, by donating via Triodos bank, SWIFT code TRIONL2U, account number NL27 TRIO 0320 5506 99 in the name of Stichting The Mission Motor, or via PayPal.Every contribution, no matter how small or large, brings us closer to our goal: a strong and impactful non-profit sector working towards a more sustainable world!","text",9
"https://www.themissionmotor.org/support","https://images.squarespace-cdn.com/content/v1/62dbd7d5e2512d7fdad1729c/d72bb5f4-9299-4eb6-8bdd-2b2dfd8038cd/Nicoll+mrt+2022.jpg","image",10
"https://www.themissionmotor.org/support","Get in touch If you would like more information, or want to discuss the best possibilities to support The Mission Motor, please send me a message. I look forward to meeting you. Nicoll Perachanicollperacha@themissionmotor.org+31 (0)6-21708832 The Mission MotorAccelerating foundations for change Charity status in the NetherlandsRSIN-number: 864226597Chamber of Commerce: 87177722 E-mail: contact@themissionmotor.org Tel: +31 (0)6-21708832 Follow us onLinkedIn Bank: Triodos bank, SWIFT code TRIONL2UAccount number: NL27TRIO 0320 550699 Website created byVegan Hacktivists","text",11
"https://www.themissionmotor.org/stichting-ondersteuning-dierencoalitie","We use essential cookies only to provide you with a great experience and to run our website effectively. By using this website, you agree to the use of essential cookies. We use essential cookies only to provide you with a great experience and to run our website effectively. By using this website, you agree to the use of essential cookies.","text",1
"https://www.themissionmotor.org/stichting-ondersteuning-dierencoalitie","https://images.squarespace-cdn.com/content/v1/62dbd7d5e2512d7fdad1729c/aeaefb29-232e-40b6-a1f5-37776c6c32a8/MissionMotor_Horizontal_FullColor.png?format=1500w","image",2
"https://www.themissionmotor.org/stichting-ondersteuning-dierencoalitie","https://images.squarespace-cdn.com/content/v1/62dbd7d5e2512d7fdad1729c/aeaefb29-232e-40b6-a1f5-37776c6c32a8/MissionMotor_Horizontal_FullColor.png?format=1500w","image",3
"https://www.themissionmotor.org/stichting-ondersteuning-dierencoalitie","https://images.squarespace-cdn.com/content/v1/62dbd7d5e2512d7fdad1729c/e035e4eb-7ed6-4d7e-93ca-83aebb0f1c92/Sandra-Beuving-foto-1562618425.png","image",4
"https://www.themissionmotor.org/stichting-ondersteuning-dierencoalitie","Stichting Ondersteuning Dierencoalitie - Sandra Beuving ‘‘In 2021 I switched from Public Affairs Manager to Director of Stichting Ondersteuning Dierencoalitie. The work of a director brought with it new and unknown topics. The development of the foundation which was just a few months old, came on top of that. I enjoy a challenge but was very happy with all the help that The Mission Motor offered me. I received support in setting up my foundation, received practical tips and tricks, and immediately applicable tools and templates. This way I could get started quickly and effectively and make a lot of progress. I didn't have to waste energy figuring out all kinds of organizational matters.’’ The Mission MotorAccelerating foundations for change Charity status in the NetherlandsRSIN-number: 864226597Chamber of Commerce: 87177722 E-mail: contact@themissionmotor.org Tel: +31 (0)6-21708832 Follow us onLinkedIn Bank: Triodos bank, SWIFT code TRIONL2UAccount number: NL27TRIO 0320 550699 Website created byVegan Hacktivists","text",5
