url,content,type,position,Language
https://genv.org/fr/,Pour la planète,text,12,GenV French
https://genv.org/fr/,https://genv.org/wp-content/uploads/2022/05/why-humanity-2.jpg,image,13,GenV French
https://genv.org/fr/,Pour l’humanité,text,14,GenV French
https://genv.org/fr/,https://genv.org/wp-content/uploads/2022/06/why-pandemics.jpg,image,15,GenV French
https://genv.org/fr/,Pour prévenir les pandémies,text,16,GenV French
https://genv.org/fr/,Solidarité alimentaire,text,17,GenV French
https://genv.org/fr/,"L’accès à une alimentation suffisante, nutritive et appétissante est un droit humain fondamental. Chez Génération Végane, nous agissons en solidarité avec différentes communautés dans le monde entier – des réfugiés climatiques aux enfants défavorisés, en passant par celles et ceux qui luttent pour les droits du travail – en leur offrant de délicieux repas véganes. En parallèle, nous cherchons à sensibiliser le plus grand nombre aux enjeux du véganisme pour contribuer à construire un monde plus sain, plus sûr et plus juste pour tou·te·s.",text,18,GenV French
https://genv.org/fr/,https://genv.org/wp-content/uploads/2022/05/globe-genv-1.svg,image,19,GenV French
https://genv.org/fr/,Manger végane,text,20,GenV French
https://genv.org/fr/,"Laissez-nous vous aider à vous lancer dans l’alimentation végétale. Il vous suffit de choisir parmi nos quatre défis thématiques de 7 jours, en fonction de ce qui vous motive le plus, ou de vous lancer directement dans le défi végane complet de 30 jours. Vous recevrez des lettres d’info quotidiennes avec :",text,21,GenV French
https://genv.org/fr/,https://genv.org/wp-content/uploads/2022/06/go-vegan-inspirational-stories-3.jpg,image,22,GenV French
https://genv.org/fr/,https://genv.org/wp-content/themes/generation-vegan/assets/img/lightning-bolt-pattern.svg,image,23,GenV French
https://genv.org/fr/,https://genv.org/wp-content/uploads/2022/03/go-vegan-2.jpg,image,24,GenV French
https://genv.org/fr/,https://genv.org/wp-content/uploads/2022/06/go-vegan-fun-facts.jpg,image,25,GenV French
https://genv.org/fr/,Nous sommes Génération Végane,text,26,GenV French
https://genv.org/fr/,Avec le soutien de,text,27,GenV French
https://genv.org/fr/,Prêt pour un défi végane ?,text,28,GenV French
https://genv.org/fr/,Vous êtes déjà végane ?,text,29,GenV French
https://genv.org/fr/,"Recevez les dernières nouvelles, contenus et conseils véganes du monde entier.",text,30,GenV French
https://genv.org/fr/,"Generation Vegan est une association à but non lucratif qui se donne pour tâche de faire connaître au grand public les bénéfices environnementaux, éthiques, diététiques et sanitaires du mode de vie végane.",text,31,GenV French
https://genv.org/fr/,"Soutenue grâce à la générosité de ses donateurs, GenV (Million Dollar Vegan) est une association à but non lucratif de type 501(c)(3). Numéro d'identification fiscale: 87-2839022",text,32,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"En visitant notre site, vous acceptez notre politique de confidentialité concernant les cookies, le suivi, les statistiques, etc.Lire la suite",text,1,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,AccepterX,text,2,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,7.500 repas vegan distribués avec Sunny Leone et Alicia Silverstone,text,3,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,https://genv.org/wp-content/uploads/2021/07/Sunny-Leone-Vegan-Food-Aid-400x267.jpg,image,4,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"Le mois de juin a été très chargé, avec des distributions alimentaires en Argentine, en Inde, en Espagne, en Ouganda, au Royaume-Uni et aux États-Unis. Et nous avons été rejoints par des soutiens extraordinaires. En voici le compte-rendu.",text,5,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,Un mois très important en Inde avec l’arrivée de la star de Bollywood Sunny Leone…,text,6,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,https://genv.org/wp-content/uploads/2021/07/Sunny-Leone-Vegan-Food-Aid-2.jpg,image,7,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"Nous avons eu l’honneur d’accueillir la star de BollywoodSunny Leoneet son mariDaniel Weberpour venir en aide à 2.000 personnes dans les quartiers défavorisées de Bandra et des environs, à Mumbai. Sunny n’a pas seulement distribué ces repas elle-même, elle a aussi aidé à la préparation et à l’emballage des repas avecEarth Café, Bandra. Le délicieux biryani à base de kheema de soja et de légumes accompagné d’une salade a été bien accueilli par les bénéficiaires qui ont été durement touchés par la pandémie.",text,8,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"S’exprimant lors de l’événement, Sunny a déclaré :« Nous sommes confrontés à une terrible crise, mais ensemble, avec compassion et solidarité, nous en sortirons. »",text,9,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,https://genv.org/wp-content/uploads/2021/07/Sunny-Leone-Vegan-Food-Aid-3.jpg,image,10,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,… ainsi que Sadaa et Amy Aela,text,11,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"Nous avons également distribué 2.500 repas de biryani vegan à Mumbai avec l’aide de nos soutiens, l’actrice végétalienne et propriétaire duEarthlings Café,Sadaa, ainsi que l’actrice, mannequin et philanthrope végane Amy Aela. Sadaa a déclaré :« La nourriture n’est pas seulement nourrissante, mais elle introduit également l’idée que l’alimentation végétale est la meilleure voie à suivre, notamment pour prévenir une future pandémie de cette nature, puisque trois zoonoses sur quatre proviennent de l’élevage. Nous devons nous réveiller et réaliser que le temps est venu de changer nos habitudes et d’adopter une alimentation végétale pour contribuer à un avenir meilleur. »",text,12,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,https://genv.org/wp-content/uploads/2021/07/Sadaa-Amy-Aela-Food-Giveaway-India.jpg,image,13,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"Les deux événements ont connu un succès incroyable, non seulement parce qu’ils ont permis de fournir des aliments nutritifs, mais aussi parce qu’ils ont permis de transmettre à des millions de personnes un message important sur les dégâts causés par l’industrie de l’élevage. Plus de 50 médias ont couvert nos événements indiens et nous avons touché plus de 1,6 million de personnes rien que parle post Instagram de Sunny !",text,14,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,https://genv.org/wp-content/uploads/2021/07/Sadaa-Amy-Aela-Food-Aid-India.jpg,image,15,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,https://genv.org/wp-content/uploads/2021/07/Sunny-Leone-Vegan-Food-Aid-4.jpg,image,16,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"Notre responsable en Inde, Darshana Muzumdar, a fait équipe avecAnimal Save Movement Indiapour organiser ces distributions alimentaires et nous les remercions encore une fois de leur soutien.",text,17,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,Alicia Silverstone a rejoint Million Dollar Vegan à L.A.,text,18,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"L’actrice hollywoodienne et activiste végane Alicia Silverstone s’est jointe à nous pour distribuer 500 repas fraîchement préparés aux enfants de Boyle Heights, dans l’est de Los Angeles. Les repas comprenaient de délicieux burritos de simili-poulet et de simili-bœuf deSugar Taco, des calzones à la saucisse deThe Concierge Kitchenet des en-cas vegan donnés parOutstanding Foods, Inc.",text,19,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,https://genv.org/wp-content/uploads/2021/07/Food-Aid-Alicia-Silverstone-3.jpg,image,20,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,https://genv.org/wp-content/uploads/2021/07/Food-Aid-Alicia-Silverstone-2-1.jpg,image,21,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"Lors de l’événement, Alicia – qui est végane depuis deux décennies – a donné une brève conférence sur les bienfaits pour la santé de l’adoption d’une alimentation végétale et a distribué des exemplaires gratuits de son livre de recettes à succès : The Kind Life.",text,22,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"Le Boys & Girls Club de Boyle Heights est un refuge pour les enfants du quartier, qui luttent quotidiennement contre la pauvreté, le manque de ressources, le faible niveau d’éducation, la violence des gangs, la toxicomanie, les problèmes de santé et l’insécurité alimentaire.",text,23,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,https://genv.org/wp-content/uploads/2021/07/Food-Aid-Alicia-Silverstone-1-1.jpg,image,24,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"Alicia Silverstone a déclaré :« Une alimentation végétale peut nous protéger contre les maladies chroniques comme les troubles cardiovasculaires et le diabète – des conditions qui sont répandues dans les communautés défavorisées comme celle-ci. L’alimentation végétale peut également contribuer à réduire le risque de pandémies futures, en atténuant le changement climatique, la déforestation et le recours à l’élevage industriel. C’est pourquoi fournir une aide alimentaire axée sur les aliments végétaux est plus crucial que jamais. »",text,25,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"Kurtis Sundblom du Boys & Girls Club a déclaré :« Nous sommes vraiment bénis d’avoir Million Dollar Vegan et Alicia Silverstone comme partenaires pour fournir des repas sains et une éducation, et nous ne pourrions pas le faire sans leur soutien et celui de beaucoup d’autres personnes ! »",text,26,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,Soutien aux enfants en Ouganda,text,27,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"Ce mois-ci, nous avons fait don de 750 repas aux enfants de l’orphelinat Lead Vegan en Ouganda. Grâce à notre partenaire Brian Muwanika, nous avons fourni de grandes quantités de riz, de céréales, de fruits et de légumes pour aider les enfants. Ils ont adoré la nourriture mais semblaient encore plus heureux de montrer leurs nouveaux T-shirts !",text,28,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,https://genv.org/wp-content/uploads/2021/07/Uganda-Food-Aid-2-copie.jpg,image,29,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"Brian Muwanika :« Chaque jour est un jour nouveau pour lutter contre la faim et la famine qui tuent notre peuple. Ici, le fait de vivre 42 jours de confinement pose un énorme problème à la population locale qui ne connaît rien du monde. L’orphelinat Lead Vegan est une organisation à but non lucratif qui est là pour aider là où c’est nécessaire et petit à petit nous faisons de notre mieux. »",text,30,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,https://genv.org/wp-content/uploads/2021/07/Uganda-Food-Aid.jpg,image,31,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"Si vous souhaitez soutenir ces enfants, vous pouvez le faire via cette pageGo Fund Me.",text,32,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,L’humoriste Frankie Boyle soutient notre action à Londres,text,33,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"Million Dollar Vegan s’est associé àRefugee Community Kitchen(RCK) pour fournir plus de 400 repas aux communautés de Londres. RCK fournit des aliments nutritifs et culturellement adaptés aux réfugiés de Calais, ainsi qu’aux personnes déplacées et défavorisées de Londres, et Joe Stratton, notre responsable britannique, a été ravi de retrousser ses manches et d’apporter son aide.",text,34,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,https://genv.org/wp-content/uploads/2021/07/Food-Aid-London.jpg,image,35,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"Selon le célèbre humoriste écossais Frankie Boyle :« Il y a une crise humanitaire à Londres, où les réfugiés, les sans-abri et d’autres communautés défavorisées sont constamment laissés pour compte. Alors qu’une grande partie de la Grande-Bretagne a peut-être complètement oublié comment être accueillant et s’occuper des autres, Refugee Community Kitchen donne de la dignité et du choix lorsqu’il offre des repas nutritifs et culturellement appropriés à ces communautés. Je suis donc ravi de soutenir leur action à Londres, qui s’inscrit dans le cadre de l’engagement plus large de Million Dollar Vegan de donner un million de repas à travers le monde. »",text,36,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,L’Argentine à la fête pour la Journée mondiale de l’environnement,text,37,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"Notre responsable pour l’Argentine, Jacqueline Guzmán, a coordonné une journée d’activités pour 300 personnes à Buenos Aires. Non seulement chaque personne a reçu un repas avec un délicieux chorizo vegan, mais elle en a appris davantage sur le rôle de l’élevage dans la dégradation de l’environnement, et un médecin vegan a parlé de nutrition et des bienfaits pour la santé d’une alimentation végétale.",text,38,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,https://genv.org/wp-content/uploads/2021/07/Food-Aid-Argentina-2.jpg,image,39,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,https://genv.org/wp-content/uploads/2021/07/Food-Aid-Argentina-1.jpg,image,40,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"Million Dollar Vegan a travaillé dans ce quartier tout au long de l’année et les habitants sont très intéressés par le véganisme en tant que mode d’alimentation sain, bon marché et empreint de compassion.",text,41,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"Maria, qui a offert de prêter sa maison pour organiser une soupe populaire locale pour les personnes sévèrement touchées par la pandémie, nous a dit :« Je suis intéressée par ce que vous nous avez appris. Nous ne connaissions pas ces informations et c’est une grande expérience d’apprentissage car nous avons grandi en mangeant de la viande, donc nous ne savons pas du tout familier avec le véganisme.”",text,42,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,L’Espagne se joint aux célébrations de la Journée mondiale de l’environnement,text,43,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"Pour prouver que la protection de la planète ne signifie pas qu’il faille renoncer à ce que nous aimons, Paula González, notre responsable pour l’Espagne, a coordonné une distribution de 350 délicieux burgers végétaux et de glaces véganes à Madrid. Million Dollar Vegan aime soutenir et mettre en valeur les entreprises véganes locales, et les burgers ont donc été préparés par trois restaurateurs locaux :Mad Mad Vegan,Thunder VeganetFantastic V.​",text,44,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,https://genv.org/wp-content/uploads/2021/07/Food-Aid-Spain-1.jpg,image,45,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,https://genv.org/wp-content/uploads/2021/07/Food-Aid-Spain-2.jpg,image,46,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"HeuraetHello Plant Foodsont offert les steaks vegan, McCain a offert les frites,La Hogazaa fourni les pains à hamburgers et Graffiti Project a offert les glaces en guise de dessert.",text,47,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,Même les chiens n’ont pas été oubliés !NeoNaturala distribué 30 kg de nourriture végane pour les chiens et des paquets étaient disponibles pour tous ceux qui venaient chercher leur burger avec leur animal de compagnie.,text,48,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,https://genv.org/wp-content/uploads/2021/07/Food-Aid-Spain-4-The-Vegan-Agency-Thomas-Jacob-Bedwin.jpg,image,49,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,https://genv.org/wp-content/uploads/2021/07/Food-Aid-Spain-3.jpg,image,50,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"Gabriel Galván, de Mad Mad Vegan, a parfaitement résumé la situation :​« En cette Journée mondiale de l’environnement, quoi de mieux que de déguster un bon burger vegan ? Nous croyons en une alimentation végétale pour maintenir notre planète en vie, et en bonus, se régaler. »",text,51,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,Soupes populaires à Buenos Aires,text,52,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"Nous continuons à travailler avec trois soupes populaires à Buenos Aires et ce mois-ci, nous avons distribué un total de 550 repas aux enfants. Il s’agissait dechipás(petit pain au fromage), d’alfajores(collation argentine typique à base de biscuits et dedulce de leche), de sandwichs vegans au jambon et au fromage et de lait végétal au chocolat.",text,53,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"Tout le monde apprécie les repas, et les commentaires sont toujours les mêmes : délicieux !",text,54,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,Surprendre les Londoniens avec d’incroyables wraps vegan,text,55,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"Parfois, nous aimons entreprendre un acte de générosité aléatoire et nous présenter avec de délicieux plats pour tous ceux qui le souhaitent. C’est ce que nous avons fait ce mois-ci à Londres ! Nous nous sommes associés àWhat the Pittaet avons distribué 150 wraps végétaliens accompagnés d’informations sur les raisons pour lesquelles l’alimentation végétale est un choix si positif pour les humains, les animaux et la planète. Entre deux délicieuses bouchées, nous avons eu de belles conversations, et nous espérons avoir apporté un petit rayon de soleil à une journée autrement pluvieuse.",text,56,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,https://genv.org/wp-content/uploads/2021/07/Food-Aid-London.jpeg,image,57,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,Partager,text,58,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,Tous nos articles,text,59,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,https://genv.org/wp-content/uploads/2021/08/Vegan-Food-Givaway-1-400x267.jpg,image,60,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,Un réjouissant mois de juillet avec 35.000 repas distribués,text,61,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,https://genv.org/wp-content/uploads/2021/05/Vegan-Burgers-Giveaway-1-400x267.jpg,image,62,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,Près de 400 000 repas déjà distribués,text,63,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,https://genv.org/wp-content/uploads/2021/04/Giveaway-Morocco1-400x267.jpg,image,64,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,8 600 repas distribués en mars,text,65,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,Prêt pour un défi végane ?,text,66,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,Vous êtes déjà végane ?,text,67,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"Recevez les dernières nouvelles, contenus et conseils véganes du monde entier.",text,68,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"Generation Vegan est une association à but non lucratif qui se donne pour tâche de faire connaître au grand public les bénéfices environnementaux, éthiques, diététiques et sanitaires du mode de vie végane.",text,69,GenV French
https://genv.org/fr/7-500-repas-vegan-distribues-avec-sunny-leone-et-alicia-silverstone/,"Soutenue grâce à la générosité de ses donateurs, GenV (Million Dollar Vegan) est une association à but non lucratif de type 501(c)(3). Numéro d'identification fiscale: 87-2839022",text,70,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,"By visiting our site, you agree to ourprivacy policyregarding cookies, tracking statistics, etc.",text,1,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,AccepterX,text,2,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,"Notre appel lancé à l’ancien président Obama, Lupita Nyong’o et Tom Morello",text,3,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,https://genv.org/wp-content/uploads/2020/08/Untitled-design-400x267.jpg,image,4,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,"Vous savez déjà que depuis le début de cette pandémie de Covid-19, nous consacrons notre temps et nos fonds à fournirune aide alimentaire végétalienne à ceux qui en ont le plus besoindans le monde entier, y comprisaux communautés Massaï du sud-ouest du Kenya.",text,5,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,"Aujourd’hui, nous mettons au défi l’ancien présidentBarack Obama, l’actriceLupita Nyong’oet le musicienTom Morello– trois personnalités d’origine kenyane – de soutenir notre travail en faisant don de 10 000 dollars pour ce programme d’aide humanitaire.",text,6,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,https://genv.org/wp-content/uploads/2020/08/Ok-FR-copie-1.jpg,image,7,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,Le peuple Massaï durement touché par le covid,text,8,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,"En temps normal, les Massaï fabriquent et vendent des objets d’artisanat aux touristes qui visitent leur région, mais la perte soudaine de revenus due à la pandémie a un impact dévastateur. Jack Lekishon, responsable de communauté Massaï, nous a ainsi confié :« Je crains que la famine ne tue encore plus de gens que la pandémie de Covid-19 ! Certains passent des semaines sans aucune nourriture ».",text,9,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,"Nous avons agi immédiatement en apportant 50 000 repas (ainsi que de l’eau, des produits d’hygiène et des masques), et nous avons déjà commencé à travailler avec Jack et son équipe de bénévoles pour faireparvenir ces ressources à ceux qui en ont le plus besoin.Cela permettra aux Massaï de bénéficier d’une aide à court terme, mais cela ne suffira pas à les faire subsister très longtemps.",text,10,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,"Aujourd’hui, l’un de nos donateurs a déclaré qu’il financerait 50 000 repas supplémentaires, pour un coût de 10 000 dollars, si l’ancien président Barack Obama, Lupita Nyong’o ou Tom Morello acceptaient également de faire un don de 10 000 dollars.",text,11,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,"Pourquoi Barack Obama, Lupita Nyong’o et Tom Morello ?",text,12,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,"L’ancien président Barack Obamaest à moitié kenyan, et sa fondation (The Obama Foundation) a lancé une initiative d’un an en Afrique dont la mission est de« construire un réseau croissant de personnes éthiques et innovantes qui apporteront des changements positifs dans leurs communautés, sur le continent et dans le monde ».Nous pensons que c’est une initiative qu’il aimerait beaucoup soutenir.",text,13,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,"L’actrice Lupita Nyong’o (12 Years A Slave)est la fille d’un homme politique kenyan et l’année dernière, elle s’est associée à une marque de mode pour faire campagne contre la faim dans le monde. L’opération Watch Hunger Stop a jusqu’à présent livré 18 millions de repas à des écoliers.",text,14,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,"Le musicien Tom Morello (Rage Against the Machine)est également le fils d’un homme politique kenyan, et son cousin Uhuru Kenyatta est l’actuel président kenyan. Tom, qui est végétarien, a écrit dans sa bio sur Twitter :« Feed the poor. Fight the power. Rock the f*ck out. »(Nourrir les pauvres. Combattre le pouvoir. Secouer les choses).",text,15,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,"Nous sommes convaincus que ces trois personnes empreintes de compassion, toutes d’origine kenyane, voudront soutenir l’opération d’aide alimentaire des Massaï, et aider ainsi encore plus de personnes à traverser cette période difficile.",text,16,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,https://genv.org/wp-content/uploads/2020/08/4-1.jpg,image,17,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,https://genv.org/wp-content/uploads/2020/08/5-1.jpg,image,18,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,Nous avons une belle opportunité,text,19,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,"Avec cette offre généreuse d’un de nos donateurs, nous avons une occasion extraordinaire de tripler notre impact au Kenya ! Nous ferons donc tout notre possible pour nous assurer que notre message sera entendu par nos trois partenaires potentiels, cette semaine. Pourriez-vous nous y aider ?",text,20,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,"?Suivez-nous surFacebookpour liker et partager nos visuels, en taguant @TomMorello @LupitaNyongo, et @barackobama, et en utilisant le hashtag #Food4Kenya",text,21,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,"?Suivez-nous surInstagrampour liker les photos de notre opération avec les Massaï, partager nos stories, en taguant @tommorello, @lupitanyongo, et @barackobama",text,22,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,?Participez notre tweet storm encliquant ICI.,text,23,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,"?Vous aussi, vous pouvez faire un don.Cliquez ICIpour contribuer à financer la nourriture végétale pour le peuple Massaï.",text,24,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,Partager,text,25,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,Tous nos articles,text,26,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,https://genv.org/wp-content/uploads/2020/08/amazon-rainforest-400x267.jpg,image,27,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,"Nous ne pouvons pas sauver l’Amazonie ni prévenir les pandémies, sans changer d’alimentation",text,28,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,https://genv.org/wp-content/uploads/2020/08/The-Million-Dollar-Vegan-Food-Relief-Program-400x267.jpg,image,29,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,Le programme d’aide alimentaire de Million Dollar Vegan,text,30,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,https://genv.org/wp-content/uploads/2020/08/17356f96-cae5-4e86-ac04-9153cc4e1d95-400x267.jpg,image,31,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,Apporter une aide alimentaire vegan au peuple Massaï (Kenya),text,32,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,Prêt pour un défi végane ?,text,33,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,Vous êtes déjà végane ?,text,34,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,"Recevez les dernières nouvelles, contenus et conseils véganes du monde entier.",text,35,GenV French
https://genv.org/fr/notre-appel-pour-le-kenya/,"Generation Vegan est une association à but non lucratif qui se donne pour tâche de faire connaître au grand public les bénéfices environnementaux, éthiques, diététiques et sanitaires du mode de vie végane.",text,36,GenV French
