Website URL,Title,Date,Author,Cover Image URL,Text Chunk,Position Number
https://animalsaotearoa.org/2023/11/23/live-chicken-export/,The three million animals who missed out when live export was banned.,"November 23, 2023","Mona Oliver, Campaign Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/11/blog-live-export-chickens-2.png?resize=750%2C281&ssl=1,"Now a petition has been launched by John Hellström, Order of New Zealand Merit, who has previously been an advisor to the Government on animal welfare. This petition is supported by animal organisations across New Zealand including Animals Aotearoa, Ban Live Exports NZ, HUHA, SAFE, SPCA, Veterinarians for Animal Welfare Aotearoa and World Animal Protection.",2
https://animalsaotearoa.org/2023/11/23/live-chicken-export/,The three million animals who missed out when live export was banned.,"November 23, 2023","Mona Oliver, Campaign Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/11/blog-live-export-chickens-2.png?resize=750%2C281&ssl=1,"The world celebrated when the Labour Government announced back in 2021 that live exports by sea would be banned (with the ban coming into effect two years later in April 2023). Although this was a great victory for those of us who’ve campaigned for years to end this cruel trade, it also felt bittersweet when so many animals were exempt from the ban.

Then we learned that two political parties, National and Act, were pledging to bring this trade back if they got into power. The new coalition Government will feature New Zealand First, who was previously opposed to live export, together with National and Act who said they will repeal the ban if they can find a way to protect animal welfare and safety (which seems unlikely on the aptly nick named “death ships”). The results of this pre-election promise remain to be seen. ",3
https://animalsaotearoa.org/2023/11/23/live-chicken-export/,The three million animals who missed out when live export was banned.,"November 23, 2023","Mona Oliver, Campaign Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/11/blog-live-export-chickens-2.png?resize=750%2C281&ssl=1,"New Zealand is, of course, a nation of animal lovers, and most of us oppose cruelty to animals. While many of our farming practices here leave much to be desired, 99% of our live animal export is to countries with lower animal welfare standards than ours. These animals are exposed to undeniable risks, be they on ships or planes. It is therefore time New Zealand banned all live export for good. ",4
https://animalsaotearoa.org/2023/11/23/live-chicken-export/,The three million animals who missed out when live export was banned.,"November 23, 2023","Mona Oliver, Campaign Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/11/blog-live-export-chickens-2.png?resize=750%2C281&ssl=1,"While live animal exports in NZ have been banned for cows, sheep, deer and goats by ship, the live export of animals by air continues to be legal. ",5
https://animalsaotearoa.org/2023/11/23/live-chicken-export/,The three million animals who missed out when live export was banned.,"November 23, 2023","Mona Oliver, Campaign Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/11/blog-live-export-chickens-2.png?resize=750%2C281&ssl=1,"The majority of these exports are chickens and fishes*. In fact, chickens alone equate to over 90% of the farmed land animals exported. The total number of fishes exported is completely unknown given that exporters are exempt from needing to apply for an Animal Welfare Export Certificate and what little data is available, measures fishes in tonnes.",6
https://animalsaotearoa.org/2023/11/23/live-chicken-export/,The three million animals who missed out when live export was banned.,"November 23, 2023","Mona Oliver, Campaign Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/11/blog-live-export-chickens-2.png?resize=750%2C281&ssl=1,"New Zealand also exports bees, a small number of companion animals and even some exotic and zoo animals.",7
https://animalsaotearoa.org/2023/11/23/live-chicken-export/,The three million animals who missed out when live export was banned.,"November 23, 2023","Mona Oliver, Campaign Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/11/blog-live-export-chickens-2.png?resize=750%2C281&ssl=1,"While a ship full of cows might be the first image your mind conjures (and what AI designs when you ask it to draw live export), the vast majority of New Zealand live export continues, with millions of animals leaving our country by plane. ",8
https://animalsaotearoa.org/2023/11/23/live-chicken-export/,The three million animals who missed out when live export was banned.,"November 23, 2023","Mona Oliver, Campaign Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/11/blog-live-export-chickens-2.png?resize=750%2C281&ssl=1,"Although not as widely reported as export by sea, there have previously been scandals involving animals transported by plane. When New Zealand exported 900 pregnant ewes to Saudi Arabia in 2014, 75% of the lambs died shortly after arrival.",9
https://animalsaotearoa.org/2023/11/23/live-chicken-export/,The three million animals who missed out when live export was banned.,"November 23, 2023","Mona Oliver, Campaign Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/11/blog-live-export-chickens-2.png?resize=750%2C281&ssl=1,"Little is known about the live export of other animals. Any exporter of day old chicks is only required to report mortality if over 5% of the babies die. That means up to 150,000 chicks could die on planes every year and we’d never know. ",10
https://animalsaotearoa.org/2023/11/23/live-chicken-export/,The three million animals who missed out when live export was banned.,"November 23, 2023","Mona Oliver, Campaign Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/11/blog-live-export-chickens-2.png?resize=750%2C281&ssl=1,"The road to New Zealand banning live export by sea is a long and tragic one, that was achieved by the hard work of animal advocates and public outrage after various disasters.",11
https://animalsaotearoa.org/2023/11/23/live-chicken-export/,The three million animals who missed out when live export was banned.,"November 23, 2023","Mona Oliver, Campaign Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/11/blog-live-export-chickens-2.png?resize=750%2C281&ssl=1,"A key disaster that highlighted the risk of live export to a country’s reputation was an Australian voyage in 2003. The ship left with 58,000 sheep intended for Saudi Arabia. However, Saudi Arabia rejected the ship on arrival as they alleged disease was evident in the sheep. A mechanical breakdown then led to a fire on the ship. After 79 days on board the ship, the sheep were unloaded in Eritrea and by then, 6,000 were dead. New Zealand recognised the reputation risk posed by a similar disaster happening here, and suspended the export of live sheep for slaughter following the incident.",12
https://animalsaotearoa.org/2023/11/23/live-chicken-export/,The three million animals who missed out when live export was banned.,"November 23, 2023","Mona Oliver, Campaign Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/11/blog-live-export-chickens-2.png?resize=750%2C281&ssl=1,"In 2007, following a Governmental Review of New Zealand’s live export policies, they announced an Order that would prohibit the export of livestock for slaughter unless the risk to New Zealand’s reputation could be “managed.”",13
https://animalsaotearoa.org/2023/11/23/live-chicken-export/,The three million animals who missed out when live export was banned.,"November 23, 2023","Mona Oliver, Campaign Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/11/blog-live-export-chickens-2.png?resize=750%2C281&ssl=1,"Despite countless experts arguing that the live export of animals was inhumane, New Zealand continued with exports by sea but limited to only animals for “breeding”. Thousands of cows were exported every year with a small number of deaths recorded on each shipment. Of course, we know that just because an animal didn’t die on board, it doesn’t mean they didn’t suffer.

Cows may also have been mistreated on arrival, especially since the countries we were exporting to have much lower legal protections for farmed animals. ",14
https://animalsaotearoa.org/2023/11/23/live-chicken-export/,The three million animals who missed out when live export was banned.,"November 23, 2023","Mona Oliver, Campaign Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/11/blog-live-export-chickens-2.png?resize=750%2C281&ssl=1,"In 2019, the ABC exposed a live export deal gone wrong that led to cows from New Zealand and Australia, (as well as humans) suffering in Sri Lanka.",15
https://animalsaotearoa.org/2023/11/23/live-chicken-export/,The three million animals who missed out when live export was banned.,"November 23, 2023","Mona Oliver, Campaign Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/11/blog-live-export-chickens-2.png?resize=750%2C281&ssl=1,"This led to yet another Government review. During the lengthy review, a live export ship (Gulf Livestock 1) leaving from New Zealand, sank. 14 people and 5,000 cows lost their lives. That spurred another review which eventually led to all live exports by sea being banned. ",16
https://animalsaotearoa.org/2023/11/23/live-chicken-export/,The three million animals who missed out when live export was banned.,"November 23, 2023","Mona Oliver, Campaign Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/11/blog-live-export-chickens-2.png?resize=750%2C281&ssl=1,"The live export ban came into effect in April 2023, two years after it was first announced in 2021. This ban saw an end to the aptly named death ships coming to our shores and taking our animals away. ",17
https://animalsaotearoa.org/2023/11/23/live-chicken-export/,The three million animals who missed out when live export was banned.,"November 23, 2023","Mona Oliver, Campaign Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/11/blog-live-export-chickens-2.png?resize=750%2C281&ssl=1,Live animal export is the phrase used for any live animals exported for commercial reasons; basically when we send animals born or hatched in Aotearoa in a plane or a ship to another country. ,18
https://animalsaotearoa.org/2023/11/23/live-chicken-export/,The three million animals who missed out when live export was banned.,"November 23, 2023","Mona Oliver, Campaign Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/11/blog-live-export-chickens-2.png?resize=750%2C281&ssl=1,"In order to export animals, exporters are required to obtain an Animal Welfare Export Certificate from the Ministry for Primary Industries (often called an MPI Export Certificate). This process is supposed to minimise risk, but as we have seen from the numerous disasters and mortality events over the years, a Certificate doesn’t guarantee the safety of the animals. Also, fishes are exempt from this process meaning they are exported without even these minimal animal welfare requirements. ",19
https://animalsaotearoa.org/2023/11/23/live-chicken-export/,The three million animals who missed out when live export was banned.,"November 23, 2023","Mona Oliver, Campaign Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/11/blog-live-export-chickens-2.png?resize=750%2C281&ssl=1,"The National party has said they want to bring back live export by sea. In reality, this would involve changing the law, something they say they don’t want to do unless they can find a way to ensure animal welfare on board is secure. It remains to be seen if they think this is possible and how the new Government will proceed.",20
https://animalsaotearoa.org/2023/11/23/live-chicken-export/,The three million animals who missed out when live export was banned.,"November 23, 2023","Mona Oliver, Campaign Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/11/blog-live-export-chickens-2.png?resize=750%2C281&ssl=1,No doubt there will be a lot of pushback from animal advocates across the country and the opposition MPs. ,21
https://animalsaotearoa.org/2023/11/23/live-chicken-export/,The three million animals who missed out when live export was banned.,"November 23, 2023","Mona Oliver, Campaign Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/11/blog-live-export-chickens-2.png?resize=750%2C281&ssl=1,"Most of the chickens exported are actually birds who are destined for breeding farms. These chickens are put into boxes as soon as they hatch and then flown thousands of miles. The names of exporters are redacted on any government documentation, so we don’t know which companies are sending chickens. It is likely that Tegel exports a large number of the chicks as they also incubate and hatch the majority of chicks that are farmed in New Zealand.",22
https://animalsaotearoa.org/2023/11/23/live-chicken-export/,The three million animals who missed out when live export was banned.,"November 23, 2023","Mona Oliver, Campaign Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/11/blog-live-export-chickens-2.png?resize=750%2C281&ssl=1,One thing we know for sure is that Kiwis care about animal welfare. We know that people all across the country will continue to advocate for the end of live animal export in Aotearoa.,23
https://animalsaotearoa.org/2023/10/26/denmark-chicken-progress/,How is Denmark leading the way for chickens?,"October 26, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231018-Danish-BLOG-Pou-Jinki-LR.png?resize=750%2C281&ssl=1,"My current binge-watch on Netflix is Borgen, a story of intrigue amongst politicians and media people set in the Danish parliament. I’m especially enjoying this as I was lucky enough to meet recently with a real-life version of one of those politicians (without the drama 🙂) – a champion for animal welfare – when I was travelling for a conference in Europe.",1
https://animalsaotearoa.org/2023/10/26/denmark-chicken-progress/,How is Denmark leading the way for chickens?,"October 26, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231018-Danish-BLOG-Pou-Jinki-LR.png?resize=750%2C281&ssl=1,"But I’m getting ahead of myself. Earlier this year, the Danish parliament announced a world-first agreement to help chickens bred for meat. Denmark is one of the leading countries when it comes to improving chicken welfare. They have one of the highest numbers of food companies that have signed up to the Better Chicken Commitment – pledging to shift to healthier breeds and better living conditions for the chickens they sell for meat. Now, an agreement has been signed ensuring the Danish government will not buy and serve meat from unhealthy, fast-growing chicken breeds in its kitchens from now on, breeds that have suffering encoded in their DNA.",2
https://animalsaotearoa.org/2023/10/26/denmark-chicken-progress/,How is Denmark leading the way for chickens?,"October 26, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231018-Danish-BLOG-Pou-Jinki-LR.png?resize=750%2C281&ssl=1,"In addition, three other things have been agreed:",3
https://animalsaotearoa.org/2023/10/26/denmark-chicken-progress/,How is Denmark leading the way for chickens?,"October 26, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231018-Danish-BLOG-Pou-Jinki-LR.png?resize=750%2C281&ssl=1,"Carl Valentin is a member of the Socialist People’s Party, also known as Green Left – part of the Green European Greens. They are the largest opposition party and are well known for pushing and achieving policies that help improve animal welfare and increase environmental protection. Carl is the party’s agricultural spokesperson and has been instrumental in achieving this progress for chickens.",4
https://animalsaotearoa.org/2023/10/26/denmark-chicken-progress/,How is Denmark leading the way for chickens?,"October 26, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231018-Danish-BLOG-Pou-Jinki-LR.png?resize=750%2C281&ssl=1,I wanted to find out how this came about and whether we could help make the same thing happen here in Aotearoa.,5
https://animalsaotearoa.org/2023/10/26/denmark-chicken-progress/,How is Denmark leading the way for chickens?,"October 26, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231018-Danish-BLOG-Pou-Jinki-LR.png?resize=750%2C281&ssl=1,"Legislation was passed in Denmark recognising the sentience of animals. But policy without action doesn’t help animals, so the treatment of every species of farmed animal has started to be examined at a government level to see if it meets the needs of beings who can experience both positive and negative experiences. Chickens bred for meat were the first species to be looked at.",6
https://animalsaotearoa.org/2023/10/26/denmark-chicken-progress/,How is Denmark leading the way for chickens?,"October 26, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231018-Danish-BLOG-Pou-Jinki-LR.png?resize=750%2C281&ssl=1,"This was because Danish animal advocacy organisations, such as Anima International, have done a fantastic job of educating people on the suffering of chickens.",7
https://animalsaotearoa.org/2023/10/26/denmark-chicken-progress/,How is Denmark leading the way for chickens?,"October 26, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231018-Danish-BLOG-Pou-Jinki-LR.png?resize=750%2C281&ssl=1,"There have been dozens of media articles about the chicken issue and that coverage really got people talking about the need for a change of breed. In fact, another organisation, Dyrenes Beskyttelse, did polling and found that the issue people cared most about was a ban on unnatural fast-growing breeds, breeds that have been called ‘Turbochickens’ in Denmark.",8
https://animalsaotearoa.org/2023/10/26/denmark-chicken-progress/,How is Denmark leading the way for chickens?,"October 26, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231018-Danish-BLOG-Pou-Jinki-LR.png?resize=750%2C281&ssl=1,"To see things for himself, Carl Valentin went to visit a chicken shed and wrote about his experiences.",9
https://animalsaotearoa.org/2023/10/26/denmark-chicken-progress/,How is Denmark leading the way for chickens?,"October 26, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231018-Danish-BLOG-Pou-Jinki-LR.png?resize=750%2C281&ssl=1,"Here is a translation of some of what he said:

“I have visited a Danish chicken factory. It’s an opportunity few citizens get and therefore I feel a duty to share what I witnessed. In this massive, stuffy, foul smelling shed they produce twice as many chickens in a year as there are elephants in the entire world …",10
https://animalsaotearoa.org/2023/10/26/denmark-chicken-progress/,How is Denmark leading the way for chickens?,"October 26, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231018-Danish-BLOG-Pou-Jinki-LR.png?resize=750%2C281&ssl=1,"These chickens grow at an incredibly fast rate in just 35 days they go from weighing 40 grams to over 2 kilograms…This is effective if the goal is to produce the most meat as quickly as possible but efficiency comes at a cost. These chickens have been bred to grow so rapidly that their organs and legs can’t keep up, and reports show that three out of four cannot walk normally by the time of slaughter….

In the pictures from my visit, the chickens are only 13 days old. Some might think that the production I visited must be an extreme example but it’s not, quite the opposite actually. It’s not an unannounced visit, which would be more representative…“",11
https://animalsaotearoa.org/2023/10/26/denmark-chicken-progress/,How is Denmark leading the way for chickens?,"October 26, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231018-Danish-BLOG-Pou-Jinki-LR.png?resize=750%2C281&ssl=1,"“I know things would be easier if I acted like other politicians, took some cute pictures, and posed with a “thank you for the visit” smile. But I refuse to defend the indefensible. Each and every little chicken is an individual with their own experiences of the world and beyond the physical suffering they endure, we provide them no opportunity to fulfill their strong psychological needs for play and stimulation that they naturally feel.

If you ask me this has gone too far. And seeing it with my own eyes only strengthens my stance this is not how food production should occur. It’s unethical. And I actually believe that the majority of Danes would agree. And no, it’s not the individual farmer who is responsible…It is us the politicians who must set a limit on the horrific conditions animals can be subjected to in this country.”",12
https://animalsaotearoa.org/2023/10/26/denmark-chicken-progress/,How is Denmark leading the way for chickens?,"October 26, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231018-Danish-BLOG-Pou-Jinki-LR.png?resize=750%2C281&ssl=1,Strong words!,13
https://animalsaotearoa.org/2023/10/26/denmark-chicken-progress/,How is Denmark leading the way for chickens?,"October 26, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231018-Danish-BLOG-Pou-Jinki-LR.png?resize=750%2C281&ssl=1,"While animal sentience was included in New Zealand’s legislation in 2015, improvements in the way animals are treated have been much slower to take place. As Carl stressed to me, policy on its own doesn’t help animals.",14
https://animalsaotearoa.org/2023/10/26/denmark-chicken-progress/,How is Denmark leading the way for chickens?,"October 26, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231018-Danish-BLOG-Pou-Jinki-LR.png?resize=750%2C281&ssl=1,"To follow Denmark’s lead, we need increased public awareness of the suffering of chickens bred for meat, including journalists taking an interest in the issue. We need more food businesses to demand a shift to healthier chicken breeds, and then maybe we’ll start to play catch up with law change, following on behind Denmark.",15
https://animalsaotearoa.org/2023/10/11/parent-bird-suffering/,The life of a parent bird,"October 11, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231010-Breeder-Mating1-BLOG-FW.png?resize=750%2C281&ssl=1,"This is Willow. Her life is miserable, trapped in a barren shed with many other chickens. The almost constant crowing of roosters fills the air. She is fearful that yet another rooster will jump on top of her to mate, pushing her into the dirty litter on the floor, over and over again. He may be very rough because he’s aggressive. As he mates, Willow may be pecked and scratched, and have feathers ripped out. She can’t get away or escape from this constant stress. She is surrounded by other birds, all confined there to mate and lay as many eggs as possible. They are all hungry, they all want more food, but only a small amount is given. Sometimes she doesn’t get enough water either.",1
https://animalsaotearoa.org/2023/10/11/parent-bird-suffering/,The life of a parent bird,"October 11, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231010-Breeder-Mating1-BLOG-FW.png?resize=750%2C281&ssl=1,She is one of hundreds of thousands of birds trapped in sheds as forced breeding machines for the chicken meat industry. The eggs she lays are taken to chicken hatcheries where the chicks are born to be reared for meat.,2
https://animalsaotearoa.org/2023/10/11/parent-bird-suffering/,The life of a parent bird,"October 11, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231010-Breeder-Mating1-BLOG-FW.png?resize=750%2C281&ssl=1,"In Aotearoa, we care about animals and want all animals to have a good life. But chickens kept alive to breed, live a life full of terrible suffering. Birds like Willow are called ‘parent birds’ or ‘breeder birds’ and they are trapped in factory farms that exist to supply fertile eggs that are then hatched and sold to factory farms. Her suffering is mostly hidden.",3
https://animalsaotearoa.org/2023/10/11/parent-bird-suffering/,The life of a parent bird,"October 11, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231010-Breeder-Mating1-BLOG-FW.png?resize=750%2C281&ssl=1,"We reveal the reality of what life is like for parent birds, like Willow. We explain, why she grows so unnaturally fast, why she is given very little food and how she is, excluded from the most important standards for animal welfare.",4
https://animalsaotearoa.org/2023/10/11/parent-bird-suffering/,The life of a parent bird,"October 11, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231010-Breeder-Mating1-BLOG-FW.png?resize=750%2C281&ssl=1,"Chickens reared for meat suffer because of the chicken industry’s ruthless pursuit of profit. The chickens used by Tegel and Ingham’s, double in size each week, to be killed at about six weeks old. They grow so big and so fast that many suffer chronic pain and lameness. Some can’t lift their bodies up off the floor to reach food or water. Others struggle to breathe or suffer organ failure within weeks of being hatched. All because they’ve been bred to grow faster than nature intended.",5
https://animalsaotearoa.org/2023/10/11/parent-bird-suffering/,The life of a parent bird,"October 11, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231010-Breeder-Mating1-BLOG-FW.png?resize=750%2C281&ssl=1,"And that’s just in their short lifespan. The parent birds, by comparison, are kept alive for well over a year.",6
https://animalsaotearoa.org/2023/10/11/parent-bird-suffering/,The life of a parent bird,"October 11, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231010-Breeder-Mating1-BLOG-FW.png?resize=750%2C281&ssl=1,"The fast-growing chickens’ unnatural growth leads to insatiable hunger. These chickens are kept alive to mate. If they were allowed to eat enough to satisfy their hunger, they’d get too big to be able to mate. The females would also have poorer fertility, so they’d produce fewer eggs.",7
https://animalsaotearoa.org/2023/10/11/parent-bird-suffering/,The life of a parent bird,"October 11, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231010-Breeder-Mating1-BLOG-FW.png?resize=750%2C281&ssl=1,"To try to prevent them from growing too big and maintain fertility, chicken producers heavily restrict the chickens’ feed, meaning these parent chickens suffer chronic hunger, which in turn causes stress and abnormal behaviour, including aggression.",8
https://animalsaotearoa.org/2023/10/11/parent-bird-suffering/,The life of a parent bird,"October 11, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231010-Breeder-Mating1-BLOG-FW.png?resize=750%2C281&ssl=1,"While their growth is slowed a little, their unnatural genetics predisposes these birds to painful lameness and organ failure. Because they spend a lot of time sitting on excrement-filled litter, they can also end up with footpad and hock (ankle) burns and breast blisters.",9
https://animalsaotearoa.org/2023/10/11/parent-bird-suffering/,The life of a parent bird,"October 11, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231010-Breeder-Mating1-BLOG-FW.png?resize=750%2C281&ssl=1,"Due to being chronically hungry the parent birds also want to drink more. Drinking frequently leads to the litter on the floor being damp from water spilt. To reduce this, water may also be restricted, only be available for a couple of hours around feeding time, and maybe again at the end of the day.",10
https://animalsaotearoa.org/2023/10/11/parent-bird-suffering/,The life of a parent bird,"October 11, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231010-Breeder-Mating1-BLOG-FW.png?resize=750%2C281&ssl=1,"Roosters demonstrate aggression to females in both a sexual and non-sexual context. Sexual aggression is a direct threat to the welfare of the females’ welfare, so can lead many females to be very stressed, especially if they can’t hide where the males can’t reach them. Rough mating behaviour and repeated forced copulation can leave females wounded, with severe scratches and ripped skin because the roosters are heavy and have sharp beaks and claws.",11
https://animalsaotearoa.org/2023/10/11/parent-bird-suffering/,The life of a parent bird,"October 11, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231010-Breeder-Mating1-BLOG-FW.png?resize=750%2C281&ssl=1,"To try to prevent these injuries, painful mutilations are often carried out on the roosters, such as having the sensitive tips of their beaks cut off, or their inside claws and/or spurs removed.",12
https://animalsaotearoa.org/2023/10/11/parent-bird-suffering/,The life of a parent bird,"October 11, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231010-Breeder-Mating1-BLOG-FW.png?resize=750%2C281&ssl=1,Calls to change the status quo in the chicken meat industry have been heard for many years. Both the SPCA and the government’s advisors have raised concerns about the unnatural breeds used.,13
https://animalsaotearoa.org/2023/10/11/parent-bird-suffering/,The life of a parent bird,"October 11, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231010-Breeder-Mating1-BLOG-FW.png?resize=750%2C281&ssl=1,"In 2017, the government’s animal welfare advisors, the National Animal Welfare Advisory Committee (NAWAC) issued this statement in relation to chicken breeds,",14
https://animalsaotearoa.org/2023/10/11/parent-bird-suffering/,The life of a parent bird,"October 11, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231010-Breeder-Mating1-BLOG-FW.png?resize=750%2C281&ssl=1,"“NAWAC has concerns that the meat chicken has been selectively bred beyond a point that is compatible with survivability… NAWAC is concerned that the rapid growth of these animals has a negative effect on the birds that are kept in adulthood – for example affecting their fertility, mortality, locomotion, and aggressiveness.”",15
https://animalsaotearoa.org/2023/10/11/parent-bird-suffering/,The life of a parent bird,"October 11, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231010-Breeder-Mating1-BLOG-FW.png?resize=750%2C281&ssl=1,"They published this opinion, and yet the Government has failed to take any action to stop these breeds being used. SPCA also opposes the use of commercial breeds where food restriction throughout production is necessary for parent birds.",16
https://animalsaotearoa.org/2023/10/11/parent-bird-suffering/,The life of a parent bird,"October 11, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231010-Breeder-Mating1-BLOG-FW.png?resize=750%2C281&ssl=1,"There are codes of Welfare for various species of animals and animal activities, including the Code of Welfare for Meat Chickens and for Slaughter. The Code for Meat Chickens outlines the minimum standards for how chickens should be farmed. This code specifically excludes chickens used for breeding, meaning there are no minimum standards for these birds.",17
https://animalsaotearoa.org/2023/10/11/parent-bird-suffering/,The life of a parent bird,"October 11, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231010-Breeder-Mating1-BLOG-FW.png?resize=750%2C281&ssl=1,"The New Zealand Animal Welfare Act states that animals must be able to carry out natural behaviours and be provided with sufficient food and water. Therefore, the unnatural life forced on these birds, who are kept chronically hungry and even thirsty, who suffer from forced matings, severe lameness and other health problems, is clearly violating the law.",18
https://animalsaotearoa.org/2023/10/11/parent-bird-suffering/,The life of a parent bird,"October 11, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231010-Breeder-Mating1-BLOG-FW.png?resize=750%2C281&ssl=1,"Way back in 2011, NAWAC said, “A new Animal Welfare (Meat Chicken Breeders) Code of Welfare is currently under development and will directly address welfare in relation to breeding and genetic selection. “",19
https://animalsaotearoa.org/2023/10/11/parent-bird-suffering/,The life of a parent bird,"October 11, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231010-Breeder-Mating1-BLOG-FW.png?resize=750%2C281&ssl=1,We’ve heard that a code has been drafted but it is not even due to go out for public consultation for at least a year or maybe longer. We will push to make this code as strong as possible.,20
https://animalsaotearoa.org/2023/10/11/parent-bird-suffering/,The life of a parent bird,"October 11, 2023","Marianne Macdonald, Executive Director",https://i0.wp.com/animalsaotearoa.org/wp-content/uploads/2023/10/20231010-Breeder-Mating1-BLOG-FW.png?resize=750%2C281&ssl=1,"Meanwhile, these birds continue to suffer appallingly.",21
